symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
PRSS36	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	1	0	0	0	0.023389999999999845	No data	0.20035424046676398	0	0	No data	No data	0	0.5	0.5
EGF	0.009609076221802246	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07903100368951074	No data	No data	No data	0	0	0	0	0	0	No data	-0.2085851219003959	0	0	-1	No data	0	0.75	0
MAP4K5	0.002421981690673741	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.019919879862880654	No data	No data	1	0	1	1	0	0.810875	No data	-0.7802667222337987	-0.19668354746172068	No data	No data	No data	-0.23167749999999998	-1	-1
TTYH2	0.0019766090226928158	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	0.013217204773320024	No data	No data	1	0	0	0	0	0.12921499999999994	No data	-0.315586580537612	No data	0	No data	No data	0	1	-1
C9orf72	0.01670406539628476	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13738459592695462	No data	No data	No data	0	0	0	0	0	0.9064450000000001	No data	0.02260887684934354	-0.885673939109945	0	No data	No data	No data	-1	-1
SS18L1	0.0014603075107385653	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012010474847430647	No data	No data	0	0	0	0	0	0.5580800000000004	No data	-0.7467180662638049	-0.6228894450444019	0	No data	No data	-0.05303000000000004	-1	-1
RD3	0.0051344907922779666	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.042229237377427245	No data	No data	No data	0	0	0	0	0	0.28205000000000024	No data	0.7720358408001666	-0.17840722248362612	0	No data	No data	0	1	0.5
DMTF1	0.0020534223499457088	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.016888619214662205	No data	No data	0	0	0	0	0	0.7565800000000003	No data	-0.7308814336320066	-0.6663748019764382	0	No data	No data	0	-1	-1
HIF1A	0.03954504445126309	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3252429767222173	No data	No data	No data	0	0	1	1	0	0.5157400000000003	No data	-0.7432798499687434	-0.9648499282252115	0	-1	-1	0	0.5	-1
H6PD	0.031488203619136595	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.2559388657944925	No data	0	0	0	0	0	0.18457500000000024	No data	0.03854969785371942	-0.2829797093079664	0	No data	No data	0	0.5	-1
