symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
PRSS8	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	1	1	1	1	0	0	No data	-0.27724525942904776	-0.6551297641456405	0	No data	No data	No data	0.5	0
TPM3	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0	No data	-0.2690143779954157	-0.15946918669427324	0	No data	No data	-0.77193	0.75	-1
ENSG00000233178	0.0018693054494532944	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015374327610948797	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
SORL1	0.06350654900760425	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.45729905553674166	No data	0.2600727952182515	No data	1	1	0	0	0	0.6612450000000003	No data	-0.5793915399041467	-0.830337412348568	0	No data	No data	0	-1	-1
PSMB7	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	1	1	0	0.8014449999999996	No data	-0.6215878307980829	No data	-1	No data	No data	0	-1	-1
MAP2K1	0.002772391003916688	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.022801863425973696	No data	1	1	0	1	1	1	0.9491100000000003	1	-0.655344863513232	-0.8867641603473289	0	No data	-1	-0.5483450000000001	-1	-1
SRPK3	0.06896548984786707	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5672149701809147	No data	No data	No data	1	1	0	0.6825400000000001	1	-0.5042717232756824	-0.033916478458231314	0	No data	No data	-0.10493750000000013	0.5	0
HEXA	0.014783194187388075	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	0	0	1	1	0	0.20604999999999976	No data	0.07876640966868087	-0.6596667487436209	0	No data	No data	0	-1	-1
KCNC1	0.05860242965807974	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4819827346164335	1	0	0	0	0	0	0.9914549999999999	No data	-0.8089185246926442	-0.12511711754295884	0	No data	No data	-0.3418800000000001	1	0.5
MASP2	0.5428011295640498	No data	No data	0.8928666415594566	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	0	1	0	1	0	0.07434500000000029	No data	0.28881016878516363	-0.5122913615468522	0	No data	No data	0	1	0
