symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
RBKS	0.2605223221748785	0.42853943770967523	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	1	0.31677000000000033	No data	0.633673682017087	0	0	No data	No data	0	0.5	-1
FANCL	0.2553229293775	0.41998683136401005	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.6928526776411752	-0.7308696002726439	0	No data	No data	No data	-1	-1
ZSWIM6	0.25350884473824453	0.4170027998815083	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8189300000000003	No data	-0.9945822046259637	-0.7848781660384915	0	No data	No data	-0.2633749999999999	-1	-1
TFAP2B	0.2533055887860277	0.4166684592739665	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9891300000000001	No data	-0.812565117732861	-0.9444575998691412	0	-1	No data	-0.28260749999999996	0.5	0.5
RSRC1	0.2526408466851121	0.41557500899388994	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5958100000000002	No data	-0.09283183996665967	No data	0	No data	No data	No data	-1	-1
SHISA9	0.2494188163133401	0.41027501369108504	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6816049999999997	No data	-0.6224213377787039	0	0	No data	No data	0	0.5	0.5
NPVF	0.2429357498250842	0.39961086159725145	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0	No data	0.7999583246509689	No data	0	No data	No data	No data	1	0.5
CHRNA3	0.24184473188832661	0.39781621993566124	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.5148499999999998	No data	0.2912065013544489	-0.8060158748550772	0	-1	No data	-0.07425750000000005	0.75	0.5
NEGR1	0.2418248821793477	0.3977835686716409	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7033900000000003	No data	-0.8195457386955616	-0.7723740677670238	0	No data	No data	0	0.5	0
GSDME	0.23876160390714551	0.39274470851808907	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.26401333611168987	-0.19222930438350494	0	No data	No data	No data	-1	0
PTPRF	0.23790457755129252	0.3913349652393804	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.7692700000000002	No data	-0.9034173786205459	-0.30125928408654773	0	-1	No data	-0.23702250000000014	-1	-1
KDM3B	0.23360181066891256	0.38425724044030085	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.67348	No data	-0.9963534069597832	-0.8514518250943154	0	No data	No data	0	-1	-1
SNX8	0.22940788342859367	0.3773585485878802	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3978499999999997	No data	-0.41102312981871225	-0.6922298608642116	0	No data	No data	0	-1	-1
ELFN1	0.22940788342859367	0.3773585485878802	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3900950000000002	No data	-0.9388414252969368	-0.3291982955302611	0	No data	No data	0	0.5	0
SNAP91	0.22391996276361423	0.3683313358088273	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6527000000000001	No data	-0.8952906855594915	-0.848391240736257	0	No data	No data	0	0.5	0
