symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
GOT1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	1	0	0.5399500000000004	No data	-0.287872473431965	-0.5185739613209935	0	No data	No data	0	0.5	-1
TARDBP	0.02427049024703598	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19961556761384275	No data	No data	No data	0	0	0	1	0	0.8067650000000001	No data	-0.7914148780996041	-0.9452232211199237	-1	No data	No data	0	-1	-1
PCSK1N	0.011438558342314558	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0940777995394644	No data	No data	No data	0	1	0	0	0	0.15384499999999973	No data	0.40477182746405505	-0.14033772664384908	0	No data	No data	No data	0.75	0
SFTA3	0.017000673315496286	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13982408345067285	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
MMP9	0.01835579944934019	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1509694814068859	No data	No data	0.75	0	1	1	1	1	0	No data	0.35465722025421953	-0.9750241352135316	0	-1	No data	0	0.75	0
ACE	0.03364203288338244	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.27669294774628916	No data	No data	1	0	1	1	1	1	0.17304999999999993	No data	0.21014794748906018	-0.9741743606474174	0	-1	No data	0	0.5	0
PSEN1	0.042210749953682805	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14022288363750926	No data	0.3121116714938063	0.75	0	0	1	1	0	0.6359749999999998	1	-0.7305688685142738	-0.9789936491177303	0	No data	No data	-0.047109999999999985	-1	-1
SPG11	0.0051741179655858255	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04255515583281348	No data	No data	No data	1	0	0	0	0	0	No data	-0.12294227964159199	-0.7094956642325514	0	No data	No data	No data	-1	-1
ATXN2	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.549785	No data	-0.7118149614503022	-0.8594703778600057	0	No data	No data	0	-1	-1
NPC1	0.014947451900581273	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12293711685035004	No data	No data	No data	0	0	1	1	0	0.31925000000000026	0	-0.5148989372785997	-0.9722332812757206	0	No data	No data	0	-1	-1
FABP5	0.011456975495225754	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09422927362980127	No data	No data	No data	1	0	1	1	0	0	No data	0.24036257553657014	-0.6432362586510276	No data	No data	No data	0	0.5	-1
RNASE4	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	1	0	0	0	0.1836750000000002	No data	0.9288393415294853	0	0	No data	No data	0	1	-1
HPGDS	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	1	1	1	0.020100000000000052	No data	0.7010835590748072	-0.023273209169896725	0	No data	No data	0	0.5	0
