symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
ITIH3	0.3858146151341012	0.6318229682033831	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.056255551835655365	No data	No data	No data	0	1	0	0	0	0.2471899999999998	No data	-0.024796832673473657	No data	0	No data	No data	0	1	0
KCNB1	0.3791343237193066	0.6236471736730765	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0.66783	No data	-0.9616586788914357	-0.30530190699284115	0	No data	No data	-0.12296000000000014	1	0
BAG5	0.3786835497026984	0.6229056846444253	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5637599999999999	No data	0.30350072931860805	-0.9008093468109548	0	No data	No data	0	1	-1
SNAP91	0.3782518212686463	0.6221955241528888	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6527000000000001	No data	-0.8952906855594915	-0.848391240736257	0	No data	No data	0	0.5	0
MRPS33	0.37080000280814246	0.6099378486250494	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.10377500000000026	No data	0.6946238799749949	No data	0	No data	No data	No data	-1	-1
ALOX5AP	0.3674493353638392	0.6044262551057425	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	0	0	1	1	1	0.596275	1	0.065013544488435	-0.24792119822002634	0	No data	No data	0	0.75	-1
SHANK2	0.3670892417260482	0.5997986240452696	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08070608738667134	No data	No data	No data	1	0	0	0	0	0.46728000000000025	No data	-0.5501146072098354	-0.7248286870733961	No data	No data	No data	0	0.5	0
PAX6	0.3618195221440069	0.5945577090506869	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.9885300000000001	No data	-0.923734111273182	-0.9738478493171634	0	-1	No data	0	0.75	0.5
FUBP1	0.36124385009019294	0.5942187030323391	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0.8913049999999998	No data	-0.9699937486976453	-0.9228389227040268	0	No data	-1	-0.1537275000000001	-1	-1
TWF2	0.3610590394705814	0.5939147035963217	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8280799999999999	No data	-0.7538028755990831	No data	0	No data	No data	-0.11174749999999989	0.5	0
MACROD2	0.3589565974722888	0.5904563461540726	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0	No data	-0.5814753073556991	-0.2299108817756393	0	No data	No data	0	-1	0
PJA1	0.35932316511356777	0.5892355296965237	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	No data	0	0	0	0	0	0	No data	-0.672327568243384	-0.5467632477323836	0	No data	No data	0	0.5	-1
NPAS3	0.3600726214646396	0.588195136863485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0819396802968249	No data	No data	No data	0	0	0	0	0	0.6838149999999998	No data	-0.8768493436132527	-0.8254307870609742	0	No data	No data	0	0.5	0
RBKS	0.3545998274046957	0.5832897902159468	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	1	0.31677000000000033	No data	0.633673682017087	0	0	No data	No data	0	0.5	-1
TFAP2B	0.35594906071994603	0.582469522580005	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0.9891300000000001	No data	-0.812565117732861	-0.9444575998691412	0	-1	No data	-0.28260749999999996	0.5	0.5
WSCD2	0.3533396736925504	0.581216933046848	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6371699999999997	No data	-0.6403417378620546	-0.05377051238253633	0	No data	No data	0	1	0
ETV5	0.353118776432791	0.5705187502685602	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20669647118795118	No data	No data	No data	0	0	0	0	0	0.764705	No data	-0.9832256720150031	-0.7718776489554338	0	No data	No data	0	-1	-1
AS3MT	0.34645688288670173	0.5698952648028814	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0	No data	0.4563450718899771	-0.30744733073070546	0	No data	No data	0	0.5	0
MUC1	0.34590907244874525	0.5674743312353597	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	0.75	1	1	0	0	0	0	No data	-0.28672640133361116	-0.6797644396463925	0	No data	No data	No data	0.5	0
PAX5	0.34593524891425065	0.5670075720117922	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04059289031385596	No data	No data	No data	0	0	0	0	0	0.9616349999999997	No data	-0.9277974578037091	-0.8624000384672298	0	No data	-1	-0.2902825	1	0.5
HLF	0.3402548359681096	0.5596933685624572	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8813549999999999	No data	-0.7376536778495519	No data	0	No data	No data	0	0.5	0
RGPD4	0.3386800173413262	0.5571029115022615	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.9258178787247344	-0.8850106429445306	0	No data	No data	-0.9573374999999998	0.5	0.5
CNKSR2	0.33867656734803514	0.5558813749300432	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	1	0	0	0	0	0.9274650000000001	No data	-0.9048760158366327	-0.011491042657841566	0	No data	No data	0	0.75	0
LRFN5	0.33730102786557387	0.5548345785255971	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.72879	No data	-0.5446968118357991	-0.6729879801932955	0	No data	No data	0	0.5	0
