"","Feature","Comparison","Estimate","P","FDR","Gene","Color","invert_P"
"728","Auts2","NeuN vs pSyn",0.412078244613411,0.00113437441748726,0.00376527291035906,"Auts2","NS or FC < 0.5",2.94524357629835
"729","Avl9","NeuN vs pSyn",0.258156970168337,0.0369440534550099,0.0667609150438253,"Avl9","NS or FC < 0.5",1.43245545603801
"730","Avpi1","NeuN vs pSyn",-0.128861838102161,0.315025438556898,0.400880963008673,"Avpi1","NS or FC < 0.5",-0.501654375166539
"731","AW209491","NeuN vs pSyn",0.44277128011479,0.00059288668598396,0.00223197133661045,"AW209491","NS or FC < 0.5",3.22702830217422
"732","AW549877","NeuN vs pSyn",0.055956223097568,0.723650628362448,0.784048858047094,"AW549877","NS or FC < 0.5",0.140471056448394
"733","Axin1","NeuN vs pSyn",0.533281671084293,0.000780332171389773,0.00278118389290201,"Axin1","Enriched in pSyn FDR < 0.01",3.10772048770316
"734","Azi2","NeuN vs pSyn",-0.0792711604121752,0.436765421961922,0.524299879746723,"Azi2","NS or FC < 0.5",-0.359751751359992
"735","Azin1","NeuN vs pSyn",-0.21247695109669,0.0760838501226414,0.122207570819212,"Azin1","NS or FC < 0.5",-1.11870751861651
"736","Azin2","NeuN vs pSyn",0.288425475251693,0.0332951977191911,0.0611931488501964,"Azin2","NS or FC < 0.5",1.47761840176262
"737","B230219D22Rik","NeuN vs pSyn",-0.381981686728758,0.00307922299746108,0.00849172694367638,"B230219D22Rik","NS or FC < 0.5",-2.51155885833294
"738","B230307C23Rik","NeuN vs pSyn",-0.111982103332213,0.349379833403483,0.435639910957834,"B230307C23Rik","NS or FC < 0.5",-0.456702166595072
"739","B2m","NeuN vs pSyn",-0.0276723057400697,0.836026250929314,0.875869338722907,"B2m","NS or FC < 0.5",-0.0777800856533807
"740","B3galnt1","NeuN vs pSyn",0.453520788634747,0.00182517537376279,0.00551889541564485,"B3galnt1","NS or FC < 0.5",2.73869539959206
"741","B3galnt2","NeuN vs pSyn",0.403133281296663,0.00914864681011711,0.020778789323632,"B3galnt2","NS or FC < 0.5",2.03864313832257
"742","B3galt1","NeuN vs pSyn",0.437482702496446,0.000913120709903416,0.00316214856802505,"B3galt1","NS or FC < 0.5",3.03947180715383
"743","B3galt2","NeuN vs pSyn",-0.118093880581971,0.449864657440881,0.537422607428053,"B3galt2","NS or FC < 0.5",-0.346918124819136
"744","B3gat1","NeuN vs pSyn",-0.258192116889526,0.03243615015391,0.0598082891103218,"B3gat1","NS or FC < 0.5",-1.4889706978065
"745","B3gat3","NeuN vs pSyn",-0.650248975482279,1.99590564930205e-05,0.000144417679714143,"B3gat3","Enriched in NeuN FDR < 0.01",-4.69985999258571
"746","B3glct","NeuN vs pSyn",0.36989041540229,0.0106077393296723,0.0234272610226324,"B3glct","NS or FC < 0.5",1.97437716098642
"747","B4galnt1","NeuN vs pSyn",-0.229125099404948,0.0877971007081559,0.137979962584482,"B4galnt1","NS or FC < 0.5",-1.05651982540642
"748","B4galnt2","NeuN vs pSyn",0.478148209328604,0.00144505365357751,0.00459720414087072,"B4galnt2","NS or FC < 0.5",2.84011602763403
"749","B4galnt4","NeuN vs pSyn",-0.0690170375894184,0.496049008908364,0.582430512733862,"B4galnt4","NS or FC < 0.5",-0.304475413737619
"750","B4galt2","NeuN vs pSyn",0.180344107828724,0.208457167257726,0.285668209642584,"B4galt2","NS or FC < 0.5",0.680983168194344
"751","B4galt3","NeuN vs pSyn",-0.109990106994028,0.389541287371718,0.476445855070187,"B4galt3","NS or FC < 0.5",-0.409446504801606
"752","B4galt5","NeuN vs pSyn",0.00549587726154638,0.971551017524151,0.979075738356461,"B4galt5","NS or FC < 0.5",0.0125343890451861
"753","B4galt6","NeuN vs pSyn",-0.598765498457876,6.88142542199734e-06,6.15675690324587e-05,"B4galt6","Enriched in NeuN FDR < 0.01",-5.16232159246392
"754","B4gat1","NeuN vs pSyn",-0.705339803801235,4.25093840378212e-06,4.17924140132443e-05,"B4gat1","Enriched in NeuN FDR < 0.01",-5.37151518792663
"755","B630019K06Rik","NeuN vs pSyn",0.333271201263136,0.02126669938074,0.0421092765516076,"B630019K06Rik","NS or FC < 0.5",1.6722999079328
"756","B9d1","NeuN vs pSyn",0.412454126839164,0.00165601782791677,0.00510478371723916,"B9d1","NS or FC < 0.5",2.78093499211382
"757","Baalc","NeuN vs pSyn",0.520343652973346,0.000540465687668686,0.00206386622488866,"Baalc","Enriched in pSyn FDR < 0.01",3.26723187271746
"758","Babam1","NeuN vs pSyn",-0.138610552389012,0.336889841882447,0.422998614021969,"Babam1","NS or FC < 0.5",-0.472512083945891
"759","Babam2","NeuN vs pSyn",0.0125617824744744,0.925461272547188,0.941537250572073,"Babam2","NS or FC < 0.5",0.033641750299474
"760","Bace1","NeuN vs pSyn",-0.309486612126617,0.0136180268184954,0.0288755860842773,"Bace1","NS or FC < 0.5",-1.86588581488428
"761","Bad","NeuN vs pSyn",0.365873419861311,0.0151906670280909,0.0315874974910935,"Bad","NS or FC < 0.5",1.81842315567909
"762","Bag1","NeuN vs pSyn",-0.61371883677751,2.64476727569716e-06,2.79806467633769e-05,"Bag1","Enriched in NeuN FDR < 0.01",-5.5776125373631
"763","Bag4","NeuN vs pSyn",0.171635731817834,0.171582354596045,0.242529188638183,"Bag4","NS or FC < 0.5",0.765527376718079
"764","Bag5","NeuN vs pSyn",0.143225436075893,0.308791699591091,0.394392565140727,"Bag5","NS or FC < 0.5",0.510334382138878
"765","Bag6","NeuN vs pSyn",-0.536966370431958,0.000117743523453424,0.000612090180898554,"Bag6","Enriched in NeuN FDR < 0.01",-3.92906297214638
"766","Bahd1","NeuN vs pSyn",0.0518254390468272,0.702386491194583,0.766988391097783,"Bahd1","NS or FC < 0.5",0.15342384968747
"767","Baiap2","NeuN vs pSyn",-0.625214125823488,0.000143150031741588,0.000707213265183385,"Baiap2","Enriched in NeuN FDR < 0.01",-3.84420855134343
"768","Banf1","NeuN vs pSyn",-0.158898073547734,0.29034584020858,0.374592983904686,"Banf1","NS or FC < 0.5",-0.537084391732951
"769","Bap1","NeuN vs pSyn",-0.252995373770689,0.0634278831267996,0.105195975016024,"Bap1","NS or FC < 0.5",-1.19771978271717
"770","Basp1","NeuN vs pSyn",-0.449594413945141,7.56879211225949e-05,0.000431172993280356,"Basp1","NS or FC < 0.5",-4.12097342312033
"771","Bax","NeuN vs pSyn",0.361711453816758,0.00917621291592747,0.020825692965437,"Bax","NS or FC < 0.5",2.03733651804275
"772","Baz1b","NeuN vs pSyn",-0.267119310744664,0.0483708927984149,0.0837420689886801,"Baz1b","NS or FC < 0.5",-1.31541589661306
"773","Baz2a","NeuN vs pSyn",-0.125575543468574,0.320777405291899,0.406882473229301,"Baz2a","NS or FC < 0.5",-0.493796229859921
"774","Baz2b","NeuN vs pSyn",0.382933272766839,0.00949739580934649,0.0214040835962698,"Baz2b","NS or FC < 0.5",2.02239546215061
"775","Bbc3","NeuN vs pSyn",0.276775521359894,0.0259259023773895,0.04976429317606,"Bbc3","NS or FC < 0.5",1.58626611861489
"776","Bbip1","NeuN vs pSyn",0.305807093307138,0.0483729782016515,0.0837420689886801,"Bbip1","NS or FC < 0.5",1.31539717337801
"777","Bbof1","NeuN vs pSyn",0.494601852448174,4.48203558873185e-05,0.000279469920939905,"Bbof1","NS or FC < 0.5",4.3485246993564
"778","Bbs9","NeuN vs pSyn",0.485399305707675,0.000985054450977906,0.00337247706122978,"Bbs9","NS or FC < 0.5",3.00653976228854
"779","BC004004","NeuN vs pSyn",-0.100791673770818,0.468979821218021,0.556797987477637,"BC004004","NS or FC < 0.5",-0.32884584325975
"780","BC005537","NeuN vs pSyn",-0.500070589287902,0.000256193044495092,0.00113243843298099,"BC005537","Enriched in NeuN FDR < 0.01",-3.59143266529549
"781","BC005624","NeuN vs pSyn",-0.345714766725449,0.00678907824887333,0.0162746940776255,"BC005624","NS or FC < 0.5",-2.16818918574923
"782","BC029722","NeuN vs pSyn",-0.134368527590608,0.256593357222334,0.338836741085031,"BC029722","NS or FC < 0.5",-0.590754590981463
"783","BC034090","NeuN vs pSyn",0.488511529867472,0.00103015961425578,0.00349380334639677,"BC034090","NS or FC < 0.5",2.9870954799356
"784","Bcan","NeuN vs pSyn",0.315504786976855,0.0549406978990891,0.0931486593203735,"Bcan","NS or FC < 0.5",1.26010582813718
"785","Bcap29","NeuN vs pSyn",0.0779459633968256,0.621806413491051,0.697284466413261,"Bcap29","NS or FC < 0.5",0.206344802830928
"786","Bcar1","NeuN vs pSyn",0.41434403863005,0.00165965484642465,0.00511126459581483,"Bcar1","NS or FC < 0.5",2.77998222152564
"787","Bcas2","NeuN vs pSyn",0.490403295378734,0.000867893359911058,0.00304166660465338,"Bcas2","NS or FC < 0.5",3.06153363432508
"788","Bcas3","NeuN vs pSyn",0.337547920719093,0.0103565688504305,0.0230018681326547,"Bcas3","NS or FC < 0.5",1.98478410329143
"789","Bcat1","NeuN vs pSyn",-0.24445213004994,0.0431024946544893,0.0762245134475066,"Bcat1","NS or FC < 0.5",-1.36549759333519
"790","Bccip","NeuN vs pSyn",0.0866735773552516,0.505083113799707,0.590429024864841,"Bccip","NS or FC < 0.5",0.296637150803026
"791","Bckdha","NeuN vs pSyn",0.148991330995714,0.262133168151707,0.3441402461858,"Bckdha","NS or FC < 0.5",0.581478023563531
"792","Bckdk","NeuN vs pSyn",0.406806452551914,0.000909052133192915,0.00315168304811895,"Bckdk","NS or FC < 0.5",3.04141120972768
"793","Bcl11a","NeuN vs pSyn",-0.411992560139577,0.00182131663584408,0.00551091621059989,"Bcl11a","NS or FC < 0.5",-2.73961454555828
"794","Bcl11b","NeuN vs pSyn",-0.102841865082375,0.528763131958444,0.611621418159588,"Bcl11b","NS or FC < 0.5",-0.276738833675967
"795","Bcl2","NeuN vs pSyn",0.637342477115422,1.44317461767627e-05,0.000111254971593047,"Bcl2","Enriched in pSyn FDR < 0.01",4.84068111803666
"796","Bcl2l1","NeuN vs pSyn",-0.268404490357718,0.0279493709634559,0.0529397414370699,"Bcl2l1","NS or FC < 0.5",-1.55362796202351
"797","Bcl2l13","NeuN vs pSyn",0.279141983835798,0.0338605970604471,0.0620422823851428,"Bcl2l13","NS or FC < 0.5",1.47030538828936
"798","Bcl2l2","NeuN vs pSyn",0.065808826776983,0.65405935183398,0.72543901839185,"Bcl2l2","NS or FC < 0.5",0.184382840353961
"799","Bcl6","NeuN vs pSyn",0.5177319414844,0.000202943608943139,0.000927932948786064,"Bcl6","Enriched in pSyn FDR < 0.01",3.69262462084057
"800","Bcl7a","NeuN vs pSyn",-0.378340834509836,0.00188427854860732,0.00565784535947728,"Bcl7a","NS or FC < 0.5",-2.72485489603298
"801","Bcl7b","NeuN vs pSyn",-0.13443632162399,0.247747303474883,0.329602487142643,"Bcl7b","NS or FC < 0.5",-0.605991063754299
"802","Bcl7c","NeuN vs pSyn",0.0846320942191635,0.523230334704999,0.607477007717767,"Bcl7c","NS or FC < 0.5",0.281307085377422
"803","Bcl9","NeuN vs pSyn",-0.0796589018180542,0.551481562913606,0.632876403013391,"Bcl9","NS or FC < 0.5",-0.258469002278602
"804","Bcl9l","NeuN vs pSyn",0.210645799138769,0.1619508772918,0.230974929176229,"Bcl9l","NS or FC < 0.5",0.790616695063773
"805","Bclaf1","NeuN vs pSyn",-0.142617606829329,0.161681733212367,0.230663896979904,"Bclaf1","NS or FC < 0.5",-0.791339043873429
"806","Bcor","NeuN vs pSyn",0.520785770224814,0.000549222787900017,0.00209023921174248,"Bcor","Enriched in pSyn FDR < 0.01",3.26025145167214
"807","Bcorl1","NeuN vs pSyn",0.411600170620551,0.00504673133584072,0.0127152665886837,"Bcorl1","NS or FC < 0.5",2.29698981443959
"808","Bcr","NeuN vs pSyn",0.0883835634313896,0.543308884815883,0.625085416313702,"Bcr","NS or FC < 0.5",0.264953192822049
"809","Bcs1l","NeuN vs pSyn",0.546591440195227,0.000675998580767441,0.00247875291283841,"Bcs1l","Enriched in pSyn FDR < 0.01",3.17005421584167
"810","Bdh1","NeuN vs pSyn",-0.209849169181539,0.118964524737281,0.178395719100228,"Bdh1","NS or FC < 0.5",-0.924582526067621
"811","Bdkrb1","NeuN vs pSyn",0.400814737601263,0.00654579878198621,0.0157878515737441,"Bdkrb1","NS or FC < 0.5",2.18403734904576
"812","Bdnf","NeuN vs pSyn",0.269839481870566,0.0388428853483048,0.0697566028864905,"Bdnf","NS or FC < 0.5",1.41068851706721
"813","Bdp1","NeuN vs pSyn",0.533023439692091,0.000128265250482162,0.000655287016534127,"Bdp1","Enriched in pSyn FDR < 0.01",3.89189098639945
"814","Becn1","NeuN vs pSyn",0.127859756548989,0.389753484313481,0.476640867727707,"Becn1","NS or FC < 0.5",0.409209993621214
"815","Begain","NeuN vs pSyn",-0.0297612482821289,0.825520496934343,0.866749092198452,"Begain","NS or FC < 0.5",-0.0832721391244223
"816","Bend5","NeuN vs pSyn",0.446284915157237,0.00352569441771678,0.00943841453750255,"Bend5","NS or FC < 0.5",2.45275533198295
"817","Bend6","NeuN vs pSyn",-0.111207302147713,0.456185721391621,0.543679988494037,"Bend6","NS or FC < 0.5",-0.340858312259447
"818","Bet1l","NeuN vs pSyn",0.332231576802301,0.00886863099566825,0.0202497045857626,"Bet1l","NS or FC < 0.5",2.05214341476957
"819","Bex1","NeuN vs pSyn",0.227238899881751,0.0732320284762462,0.118511799620792,"Bex1","NS or FC < 0.5",1.1352989360415
"820","Bex2","NeuN vs pSyn",-0.533543011810161,0.000123035264990552,0.000636668739512964,"Bex2","Enriched in NeuN FDR < 0.01",-3.90997039103455
"821","Bex4","NeuN vs pSyn",0.278155729044346,0.0247300303518395,0.0478244486791246,"Bex4","NS or FC < 0.5",1.60677535061693
"822","Bfar","NeuN vs pSyn",0.408423450961999,0.000317483093011097,0.00134732726414056,"Bfar","NS or FC < 0.5",3.49827939732473
"823","Bhlhb9","NeuN vs pSyn",0.517891790500004,0.000222284196102351,0.00100366702238118,"Bhlhb9","Enriched in pSyn FDR < 0.01",3.6530914135472
"824","Bhlhe40","NeuN vs pSyn",-0.458980021973408,0.00237876243766718,0.00684244464321013,"Bhlhe40","NS or FC < 0.5",-2.6236489279341
"825","Bhlhe41","NeuN vs pSyn",0.264125021561577,0.032655824740751,0.0601471932898884,"Bhlhe41","NS or FC < 0.5",1.48603934341956
"826","Bicd1","NeuN vs pSyn",0.0800270548586929,0.541529746307944,0.623753347513039,"Bicd1","NS or FC < 0.5",0.266377682524203
"827","Bicd2","NeuN vs pSyn",0.033058516226454,0.817582476902981,0.860337488797861,"Bicd2","NS or FC < 0.5",0.0874684252645172
"828","Bicdl1","NeuN vs pSyn",0.185004046229511,0.135300383394171,0.198997063969777,"Bicdl1","NS or FC < 0.5",0.868700972761305
"829","Bicra","NeuN vs pSyn",0.599160402242944,0.000147451358519362,0.00072285568324603,"Bicra","Enriched in pSyn FDR < 0.01",3.83135122179143
"830","Bicral","NeuN vs pSyn",-0.151333284076008,0.271844522539909,0.354724907733692,"Bicral","NS or FC < 0.5",-0.565679413277161
"831","Bid","NeuN vs pSyn",0.239173984904018,0.0727236687317459,0.117794612225049,"Bid","NS or FC < 0.5",1.13832422013588
"832","Bin1","NeuN vs pSyn",-0.627769975632154,6.25239695504445e-05,0.000365160998634949,"Bin1","Enriched in NeuN FDR < 0.01",-4.20395345709036
"833","Bin3","NeuN vs pSyn",0.413603815948724,0.0014271555064629,0.004548271605253,"Bin3","NS or FC < 0.5",2.84552870248509
"834","Birc2","NeuN vs pSyn",0.382579042677738,0.00743571416617587,0.0175741780507848,"Birc2","NS or FC < 0.5",2.12867731314953
"835","Birc6","NeuN vs pSyn",-0.190079970690207,0.112692330882876,0.170577183703599,"Birc6","NS or FC < 0.5",-0.948105638244729
"836","Bivm","NeuN vs pSyn",0.595766929980989,0.000235194351590889,0.00105118286304283,"Bivm","Enriched in pSyn FDR < 0.01",3.62857311245289
"837","Blcap","NeuN vs pSyn",-0.296081628975586,0.0250670517223633,0.0483095292099073,"Blcap","NS or FC < 0.5",-1.60089674286685
"838","Blmh","NeuN vs pSyn",-0.178369057464911,0.113709019932095,0.171914490476319,"Blmh","NS or FC < 0.5",-0.944205083673193
"839","Blnk","NeuN vs pSyn",0.547534578102851,0.000270925081357455,0.00118652841011372,"Blnk","Enriched in pSyn FDR < 0.01",3.56715078754372
"840","Bloc1s2","NeuN vs pSyn",0.111702927462446,0.312590117495387,0.398286801800991,"Bloc1s2","NS or FC < 0.5",0.505024756275451
"841","Bloc1s3","NeuN vs pSyn",0.462132960919833,0.000484295399981848,0.0018974886985412,"Bloc1s3","NS or FC < 0.5",3.31488965602467
"842","Blvra","NeuN vs pSyn",0.266518669649289,0.0344738531811885,0.062999851029943,"Blvra","NS or FC < 0.5",1.46251017229833
"843","Blzf1","NeuN vs pSyn",0.428282851612468,0.00450353618981163,0.0115792400327115,"Blzf1","NS or FC < 0.5",2.34644634297411
"844","Bmerb1","NeuN vs pSyn",-0.410463045812599,0.000959866607976266,0.00330502850726584,"Bmerb1","NS or FC < 0.5",-3.0177891163823
"845","Bmi1","NeuN vs pSyn",0.440820105240536,0.00610136279299978,0.0148627157818153,"Bmi1","NS or FC < 0.5",2.21457315066513
"846","Bmp1","NeuN vs pSyn",0.46346735122184,0.00269770431711019,0.00761192622398842,"Bmp1","NS or FC < 0.5",2.56900565306463
"847","Bmp3","NeuN vs pSyn",0.607567129343281,1.38183308705852e-05,0.000107436849906384,"Bmp3","Enriched in pSyn FDR < 0.01",4.85954441264004
"848","Bmpr1a","NeuN vs pSyn",0.305908804485347,0.0335194624063052,0.0615170308431784,"Bmpr1a","NS or FC < 0.5",1.47470295531167
"849","Bmpr2","NeuN vs pSyn",-0.297515049734688,0.0354505248488935,0.0645366697581609,"Bmpr2","NS or FC < 0.5",-1.45037733065606
"850","Bmt2","NeuN vs pSyn",0.414759725550907,0.00976730553480779,0.0219357706952494,"Bmt2","NS or FC < 0.5",2.01022522673749
"851","Bmyc","NeuN vs pSyn",-0.331782325617649,0.0357759169427349,0.0649980715016308,"Bmyc","NS or FC < 0.5",-1.44640922638533
"852","Bnip1","NeuN vs pSyn",0.377799189445167,0.00568331621696354,0.0140067545063463,"Bnip1","NS or FC < 0.5",2.24539817934824
"853","Bnip2","NeuN vs pSyn",0.251937101616851,0.0749183828697578,0.120635820571781,"Bnip2","NS or FC < 0.5",1.12541160554027
"854","Bnip3","NeuN vs pSyn",-0.615782668136653,1.09664067971058e-05,8.95045035337408e-05,"Bnip3","Enriched in NeuN FDR < 0.01",-4.9599356480694
"855","Bnip3l","NeuN vs pSyn",-0.342068666552926,0.0225200857466793,0.044165177929509,"Bnip3l","NS or FC < 0.5",-1.64742996021329
"856","Boc","NeuN vs pSyn",0.317812261233755,0.0171546305258145,0.0351296660926414,"Boc","NS or FC < 0.5",1.76561863128475
"857","Bod1","NeuN vs pSyn",-0.361645954003857,0.00639210565145447,0.015483290766995,"Bod1","NS or FC < 0.5",-2.19435605542991
"858","Bod1l","NeuN vs pSyn",0.148892936405477,0.216165227766995,0.293957380023299,"Bod1l","NS or FC < 0.5",0.665214165162789
"859","Bok","NeuN vs pSyn",0.275987962936897,0.0764476521247234,0.122639299884033,"Bok","NS or FC < 0.5",1.1166358481841
"860","Bola2","NeuN vs pSyn",-0.0956196644799058,0.400240747343323,0.487355141812253,"Bola2","NS or FC < 0.5",-0.39767869919426
"861","Bola3","NeuN vs pSyn",0.500492340443374,0.0011020174637172,0.00367542553882795,"Bola3","Enriched in pSyn FDR < 0.01",2.95781152314674
"862","Bop1","NeuN vs pSyn",0.0576764541075045,0.640641883349697,0.713887446480576,"Bop1","NS or FC < 0.5",0.193384671802312
"863","Borcs5","NeuN vs pSyn",-0.157448282309998,0.310555224957817,0.396308821679926,"Borcs5","NS or FC < 0.5",-0.507861159539477
"864","Borcs6","NeuN vs pSyn",0.492432883293662,0.000616538161193813,0.00229802899603387,"Borcs6","NS or FC < 0.5",3.21004003718183
"865","Borcs7","NeuN vs pSyn",0.481954926694345,0.000479462591112562,0.00188100065597134,"Borcs7","NS or FC < 0.5",3.31924527192849
"866","Borcs8","NeuN vs pSyn",0.158684046234506,0.175756097992946,0.247552003635348,"Borcs8","NS or FC < 0.5",0.755089597865785
"867","Bpgm","NeuN vs pSyn",0.505549861389545,0.000936189104656461,0.00323459600786659,"Bpgm","Enriched in pSyn FDR < 0.01",3.02863641748663
"868","Bphl","NeuN vs pSyn",0.428845440277578,0.00227966949816998,0.00661001730294151,"Bphl","NS or FC < 0.5",2.64212811156325
"869","Bpi","NeuN vs pSyn",0.821156141634371,2.90748041251848e-07,4.4373455282271e-06,"Bpi","Enriched in pSyn FDR < 0.01",6.53648320239961
"870","Bpnt1","NeuN vs pSyn",-0.674522667252136,6.0536230996855e-06,5.52469542481398e-05,"Bpnt1","Enriched in NeuN FDR < 0.01",-5.21798462183704
"871","Bptf","NeuN vs pSyn",-0.102384903148552,0.40066703352319,0.487762025241781,"Bptf","NS or FC < 0.5",-0.397216389406459
"872","Braf","NeuN vs pSyn",-0.337446111392552,0.0217156095924226,0.0428666228244567,"Braf","NS or FC < 0.5",-1.66322797477933
"873","Brap","NeuN vs pSyn",-0.155440841645376,0.235724665913504,0.316412473113728,"Brap","NS or FC < 0.5",-0.627594971104665
"874","Brat1","NeuN vs pSyn",0.626765442607537,0.000340649038022164,0.00142687253524815,"Brat1","Enriched in pSyn FDR < 0.01",3.46769283315128
"875","Brca2","NeuN vs pSyn",0.620286704320225,1.86656095607603e-05,0.000136997386175036,"Brca2","Enriched in pSyn FDR < 0.01",4.72895782279892
"876","Brcc3","NeuN vs pSyn",0.236913854962533,0.072659233309284,0.117727559276842,"Brcc3","NS or FC < 0.5",1.13870918906763
"877","Brd1","NeuN vs pSyn",-0.167498762509581,0.245124567671929,0.32671250100879,"Brd1","NS or FC < 0.5",-0.610613159291977
"878","Brd2","NeuN vs pSyn",-0.285738648230287,0.0439915748125212,0.0775539274987569,"Brd2","NS or FC < 0.5",-1.35663049085
"879","Brd3","NeuN vs pSyn",0.12419251620248,0.413189638827731,0.500357644660038,"Brd3","NS or FC < 0.5",0.383850577414665
"880","Brd3os","NeuN vs pSyn",0.0246112349414732,0.860448487188321,0.89388893661567,"Brd3os","NS or FC < 0.5",0.0652751246385878
"881","Brd4","NeuN vs pSyn",-0.559656694067606,2.37438312334963e-06,2.57843167301249e-05,"Brd4","Enriched in NeuN FDR < 0.01",-5.62444920327025
"882","Brd7","NeuN vs pSyn",0.258983214274174,0.054504178725118,0.0925127286833442,"Brd7","NS or FC < 0.5",1.26357019996758
"883","Brd8","NeuN vs pSyn",0.273132473035514,0.0559763337593927,0.0946204257279913,"Brd8","NS or FC < 0.5",1.25199554960345
"884","Brd9","NeuN vs pSyn",-0.369142124104539,0.00475959705458739,0.0121100983914945,"Brd9","NS or FC < 0.5",-2.32242981290484
"885","Brf1","NeuN vs pSyn",-0.00660378900526661,0.957662637079882,0.967952496264184,"Brf1","NS or FC < 0.5",-0.0187874561182336
"886","Brf2","NeuN vs pSyn",0.681102129780044,1.88537264177715e-06,2.10821062109611e-05,"Brf2","Enriched in pSyn FDR < 0.01",5.72460279915946
"887","Bri3","NeuN vs pSyn",-0.41355467685498,0.00538105761854866,0.0133822889027215,"Bri3","NS or FC < 0.5",-2.26913235764989
"888","Bri3bp","NeuN vs pSyn",-0.391861445006414,0.00200023429398398,0.00593982761994808,"Bri3bp","NS or FC < 0.5",-2.6989191310236
"889","Brinp1","NeuN vs pSyn",-0.381457046273748,0.0079345913971955,0.0184670358767804,"Brinp1","NS or FC < 0.5",-2.10047543293085
"890","Brinp2","NeuN vs pSyn",-0.326248517978952,0.0262597407333444,0.0502769140762379,"Brinp2","NS or FC < 0.5",-1.58070956608484
"891","Brinp3","NeuN vs pSyn",0.082862865128521,0.542253087183316,0.624268175675492,"Brinp3","NS or FC < 0.5",0.265797966758929
"892","Brix1","NeuN vs pSyn",0.0041933746411376,0.970416829256909,0.978430538147101,"Brix1","NS or FC < 0.5",0.013041680412265
"893","Brk1","NeuN vs pSyn",-0.431147132882715,0.00346254131676103,0.00931905296304317,"Brk1","NS or FC < 0.5",-2.46060503567933
"894","Brms1","NeuN vs pSyn",0.328612075559132,0.0088263872908981,0.020163441004618,"Brms1","NS or FC < 0.5",2.05421702016894
"895","Brms1l","NeuN vs pSyn",-0.377444108947409,0.00575583216448045,0.014154584541666,"Brms1l","NS or FC < 0.5",-2.23989187823486
"896","Brox","NeuN vs pSyn",-0.0451297580295199,0.715202022382175,0.777505748071586,"Brox","NS or FC < 0.5",-0.145571266152607
"897","Brpf1","NeuN vs pSyn",0.358346516556279,0.0120369788778999,0.0260418436666168,"Brpf1","NS or FC < 0.5",1.91948250155808
"898","Brpf3","NeuN vs pSyn",0.071481754965021,0.566727116952356,0.646512563341481,"Brpf3","NS or FC < 0.5",0.246626006590865
"899","Brsk1","NeuN vs pSyn",-0.737818272019243,1.48767713564132e-08,3.56529520438177e-07,"Brsk1","Enriched in NeuN FDR < 0.01",-7.82749131168246
"900","Brsk2","NeuN vs pSyn",-0.871192307471132,3.9424656557604e-12,3.23819792725411e-10,"Brsk2","Enriched in NeuN FDR < 0.01",-11.4042320812784
"901","Brwd1","NeuN vs pSyn",-0.016066610299059,0.891556061864493,0.916823243676952,"Brwd1","NS or FC < 0.5",-0.0498513427938577
"902","Bscl2","NeuN vs pSyn",-0.440091363918771,6.11193388004285e-05,0.000358813012385882,"Bscl2","NS or FC < 0.5",-4.21382135267973
"903","Bsdc1","NeuN vs pSyn",0.302144454604274,0.0446569873217584,0.078527808573781,"Bsdc1","NS or FC < 0.5",1.35011057892846
"904","Bsg","NeuN vs pSyn",-0.853881187695912,4.43994924566146e-09,1.2575216750643e-07,"Bsg","Enriched in NeuN FDR < 0.01",-8.35262199440231
"905","Bsn","NeuN vs pSyn",-0.261108223990854,0.011102192806218,0.0243230630466002,"Bsn","NS or FC < 0.5",-1.95459123476407
"906","Btaf1","NeuN vs pSyn",0.048781553058948,0.701885599955053,0.766697272046221,"Btaf1","NS or FC < 0.5",0.153733667580965
"907","Btbd1","NeuN vs pSyn",-0.393313351837074,0.00848550683752866,0.0194881937664137,"Btbd1","NS or FC < 0.5",-2.07132221225402
"908","Btbd10","NeuN vs pSyn",-0.810489387602008,2.72346435575305e-08,5.84477445468619e-07,"Btbd10","Enriched in NeuN FDR < 0.01",-7.56487830432735
"909","Btbd11","NeuN vs pSyn",0.373710555456161,0.00461350998104321,0.0118115791098683,"Btbd11","NS or FC < 0.5",2.33596853548254
"910","Btbd17","NeuN vs pSyn",0.201460496211014,0.170951324485776,0.242015859719365,"Btbd17","NS or FC < 0.5",0.767127530055245
"911","Btbd19","NeuN vs pSyn",0.451623456576241,0.000487218065098376,0.00190811236157946,"Btbd19","NS or FC < 0.5",3.31227661728181
"912","Btbd2","NeuN vs pSyn",0.342279530370577,0.0102535851866154,0.0228405182842875,"Btbd2","NS or FC < 0.5",1.98912425611816
"913","Btbd3","NeuN vs pSyn",0.20401002903984,0.179841325081187,0.252308442873994,"Btbd3","NS or FC < 0.5",0.74511050619262
"914","Btbd35f1","NeuN vs pSyn",-0.2574660858028,0.0759326064268526,0.122051431963461,"Btbd35f1","NS or FC < 0.5",-1.11957169247857
"915","Btbd6","NeuN vs pSyn",-0.168454877693766,0.271342731157415,0.354223605838353,"Btbd6","NS or FC < 0.5",-0.566481807990926
"916","Btbd7","NeuN vs pSyn",0.332802974751152,0.00465664298744812,0.0118950436504365,"Btbd7","NS or FC < 0.5",2.33192705700493
"917","Btbd8","NeuN vs pSyn",-0.489755655593018,0.000874878493240778,0.0030625831795546,"Btbd8","NS or FC < 0.5",-3.05805225941119
