"","Feature","Comparison","Estimate","P","FDR","Gene","Color","invert_P"
"7179","TAFA4","NeuN vs pSyn",0.491256844887407,0.0975939759713664,0.19766264741853,"TAFA4","NS or FC < 0.5",1.01057698851298
"7180","C1QL2","NeuN vs pSyn",0.150176481410701,0.244902281542566,0.375808121953187,"C1QL2","NS or FC < 0.5",0.611007168910683
"7181","INTS6L","NeuN vs pSyn",-0.157918097151555,0.221071999391808,0.349401004551441,"INTS6L","NS or FC < 0.5",-0.65546626094779
"7182","VSTM2A","NeuN vs pSyn",-0.748332858146402,0.000125022992202248,0.00233871872779713,"VSTM2A","Enriched in NeuN FDR < 0.01",-3.90301011124529
"7183","UBALD2","NeuN vs pSyn",0.510527793576218,0.023698059201403,0.0771487536681556,"UBALD2","Enriched in pSyn P < 0.05",1.62528721992385
"7184","LYPD5","NeuN vs pSyn",0.156923176692787,0.280387649690201,0.41224123555562,"LYPD5","NS or FC < 0.5",0.552241119769292
"7185","THEM5","NeuN vs pSyn",-0.0393333668350124,0.853837013361774,0.899761351620267,"THEM5","NS or FC < 0.5",-0.0686250226986739
"7186","ZNF454","NeuN vs pSyn",0.102475145017026,0.425027448048898,0.550966251796319,"ZNF454","NS or FC < 0.5",0.371583022534968
"7187","ANKRD42","NeuN vs pSyn",0.47341902484178,0.000481243119543631,0.00598146253062828,"ANKRD42","NS or FC < 0.5",3.31763546665871
"7188","GATD1","NeuN vs pSyn",-0.0474844112889772,0.842559579271326,0.892250054335469,"GATD1","NS or FC < 0.5",-0.0743993794371418
"7189","SLC6A18","NeuN vs pSyn",0.643313341504705,0.00515080298084319,0.0295447460806613,"SLC6A18","Enriched in pSyn FDR < 0.05",2.28812506164515
"7190","BPTF","NeuN vs pSyn",-0.596977101521511,0.0047277797326357,0.0277988561275404,"BPTF","Enriched in NeuN FDR < 0.05",-2.32534276544517
"7191","OPRL1","NeuN vs pSyn",0.425679747165538,0.0195846706556797,0.0687261331332113,"OPRL1","NS or FC < 0.5",1.70808372733917
"7192","SRPK2","NeuN vs pSyn",-0.31894334600442,0.318728869471606,0.450737751779888,"SRPK2","NS or FC < 0.5",-0.496578597698603
"7193","ANKDD1A","NeuN vs pSyn",0.192847730672058,0.0981169577172739,0.198425570967852,"ANKDD1A","NS or FC < 0.5",1.00825592629406
"7194","SCRIB","NeuN vs pSyn",0.328421819870672,0.0606936935917386,0.142981774467966,"SCRIB","NS or FC < 0.5",1.21685643216352
"7195","PLCB1","NeuN vs pSyn",-0.655543098067481,0.0327440104618103,0.0954358637689021,"PLCB1","Enriched in NeuN P < 0.05",-1.48486812960437
"7196","NBL1","NeuN vs pSyn",-0.358089154539899,0.00157345616195741,0.0139374834696145,"NBL1","NS or FC < 0.5",-2.80314535245537
"7197","TPRG1L","NeuN vs pSyn",-0.279136106940039,0.217931577330905,0.345598789368728,"TPRG1L","NS or FC < 0.5",-0.661679837826356
"7198","ELMO2","NeuN vs pSyn",-0.0314080478520296,0.920411562531189,0.948533411134766,"ELMO2","NS or FC < 0.5",-0.0360179342103142
"7199","HECTD2","NeuN vs pSyn",-0.0201074126773668,0.893346438941186,0.928681135931017,"HECTD2","NS or FC < 0.5",-0.0489800894392805
"7200","NPM2","NeuN vs pSyn",-0.503641589377538,0.0524553856880304,0.130169870831722,"NPM2",NA,-1.28020991539196
"7201","SLC35E2A","NeuN vs pSyn",-0.0570503972957628,0.70560366776746,0.791354432972738,"SLC35E2A","NS or FC < 0.5",-0.151439170383282
"7202","WASHC1","NeuN vs pSyn",-0.901159766636441,9.27986974519453e-06,0.000376491319237822,"WASHC1","Enriched in NeuN FDR < 0.01",-5.03245811961522
"7203","DHRS2","NeuN vs pSyn",0.2009063938486,0.101868399065148,0.203334903773343,"DHRS2","NS or FC < 0.5",0.991960519036856
"7204","GNAL","NeuN vs pSyn",0.187298071063931,0.233491880548269,0.362764390281008,"GNAL","NS or FC < 0.5",0.63172821700105
"7205","VIRMA","NeuN vs pSyn",0.431848615315807,0.037431694835061,0.104123546984592,"VIRMA","NS or FC < 0.5",1.42676050842256
"7206","ZMYND8","NeuN vs pSyn",-0.109847231129009,0.373660977281341,0.50298905128857,"ZMYND8","NS or FC < 0.5",-0.427522254669194
"7207","PAXX","NeuN vs pSyn",0.423832755980019,0.00980772058850121,0.0439584183333502,"PAXX","NS or FC < 0.5",2.008431915236
"7208","RGS11","NeuN vs pSyn",-0.565547772536714,0.0036697829081253,0.0233468809230124,"RGS11","Enriched in NeuN FDR < 0.05",-2.4353596263724
"7209","RLIM","NeuN vs pSyn",0.196521202202517,0.204975783932307,0.330706568674128,"RLIM","NS or FC < 0.5",0.688297443948086
"7210","ASNS","NeuN vs pSyn",-0.204693349606564,0.0955211734129498,0.194318262186561,"ASNS","NS or FC < 0.5",-1.01990035116823
"7211","ADCY5","NeuN vs pSyn",0.0970523002933927,0.470093172118614,0.593290003432457,"ADCY5","NS or FC < 0.5",0.32781605668825
"7212","RNF13","NeuN vs pSyn",0.678684151518525,0.103788809657014,0.206354034179375,"RNF13",NA,0.983849468897904
"7213","CADPS","NeuN vs pSyn",-0.866957600535155,3.01647359224486e-10,1.23546139842372e-07,"CADPS","Enriched in NeuN FDR < 0.01",-9.52050047236732
"7214","KIF1B","NeuN vs pSyn",-0.394262483534501,0.207768978740417,0.333897792628237,"KIF1B","NS or FC < 0.5",-0.682419294928813
"7215","RNF19A","NeuN vs pSyn",-0.126007047209303,0.352028132341532,0.483441476332351,"RNF19A","NS or FC < 0.5",-0.453422628475029
"7216","FBXO25","NeuN vs pSyn",0.189252097912352,0.155190365299228,0.27290785768527,"FBXO25","NS or FC < 0.5",0.809135244593711
"7217","UBE2I","NeuN vs pSyn",0.0632694537315405,0.627462350090787,0.730666065357163,"UBE2I","NS or FC < 0.5",0.202412328234762
"7218","SRRM4","NeuN vs pSyn",-0.337245801214665,0.151839807412734,0.268863218314158,"SRRM4","NS or FC < 0.5",-0.818614355757403
"7219","ITPRID1","NeuN vs pSyn",0.425649660405373,0.0517725639995846,0.128788673556888,"ITPRID1","NS or FC < 0.5",1.28590032635874
"7220","RALGAPA1","NeuN vs pSyn",-0.344828245253757,0.0750133309140092,0.163878501191616,"RALGAPA1","NS or FC < 0.5",-1.12486154956935
"7221","ZBTB41","NeuN vs pSyn",-0.168403476719071,0.21784542953617,0.345571475367134,"ZBTB41","NS or FC < 0.5",-0.661851547263885
"7222","B3GLCT","NeuN vs pSyn",0.306324483932192,0.109153991290341,0.21454147145526,"B3GLCT","NS or FC < 0.5",0.961960379389759
"7223","RNF38","NeuN vs pSyn",-0.091244393428106,0.721350966381149,0.803394881008966,"RNF38","NS or FC < 0.5",-0.141853382053475
"7224","CEP43","NeuN vs pSyn",0.0966735443328847,0.452066694009303,0.576716943811037,"CEP43","NS or FC < 0.5",0.344797488410963
"7225","VAPA","NeuN vs pSyn",-0.261267157739524,0.377705801370792,0.506177562728292,"VAPA","NS or FC < 0.5",-0.422846344576836
"7226","RNF126","NeuN vs pSyn",-0.103233150190084,0.360276034096443,0.49050048000663,"RNF126","NS or FC < 0.5",-0.443364626597511
"7227","GLRX2","NeuN vs pSyn",0.0690294455652002,0.739215223902583,0.817315684708551,"GLRX2","NS or FC < 0.5",0.13122909753903
"7228","ZNF189","NeuN vs pSyn",-0.172464327639332,0.256280935631601,0.388486487022806,"ZNF189","NS or FC < 0.5",-0.59128369915302
"7229","TSC22D3","NeuN vs pSyn",0.067628259967499,0.613943220023912,0.719221688290066,"TSC22D3","NS or FC < 0.5",0.211871792328793
"7230","EBAG9","NeuN vs pSyn",0.215849473000973,0.15372933535634,0.270947953565549,"EBAG9","NS or FC < 0.5",0.813243250472051
"7231","CSMD3","NeuN vs pSyn",0.0447072092937004,0.719411103855636,0.802029151557009,"CSMD3","NS or FC < 0.5",0.143022863284237
"7232","OVCH2","NeuN vs pSyn",0.175391169172864,0.562578338778766,0.676557087784699,"OVCH2","NS or FC < 0.5",0.249816993695807
"7233","SNRPB2","NeuN vs pSyn",0.378216198415634,0.0115608450305017,0.0491754538116979,"SNRPB2","NS or FC < 0.5",1.93701042035571
"7234","RGS12","NeuN vs pSyn",0.377796567778399,0.0624268203689854,0.145234807139206,"RGS12","NS or FC < 0.5",1.20462878474468
"7235","LYSMD3","NeuN vs pSyn",0.282010147954899,0.0306575948701362,0.0914623563919673,"LYSMD3","NS or FC < 0.5",1.5134619191359
"7236","GPRIN3","NeuN vs pSyn",0.502087751569893,0.023653168293887,0.0770901479710959,"GPRIN3","Enriched in pSyn P < 0.05",1.62611067816534
"7237","TTC8","NeuN vs pSyn",0.823581764610995,0.000755271650483959,0.00831765872703269,"TTC8","Enriched in pSyn FDR < 0.01",3.1218968164672
"7238","KLHL17","NeuN vs pSyn",0.411896096658167,0.0616556357004752,0.144090880933217,"KLHL17","NS or FC < 0.5",1.21002722009414
"7239","UBA5","NeuN vs pSyn",-0.0440317295326821,0.851085554834991,0.898402903428541,"UBA5","NS or FC < 0.5",-0.0700267805439284
"7240","CACNA1G","NeuN vs pSyn",0.687999612712792,3.77469333727825e-05,0.00100553704519086,"CACNA1G","Enriched in pSyn FDR < 0.01",4.42311832544875
"7241","ANKRD46","NeuN vs pSyn",0.0766403548816977,0.856060575496218,0.901110881145878,"ANKRD46","NS or FC < 0.5",0.0674955032282777
"7242","HACD2","NeuN vs pSyn",0.636175335316121,0.0168442563791637,0.0627809845964131,"HACD2","Enriched in pSyn P < 0.05",1.77354815699241
"7243","KCTD4","NeuN vs pSyn",0.490370338556668,0.109413172218923,0.214707436517215,"KCTD4","NS or FC < 0.5",0.960930390272911
"7244","BCAN","NeuN vs pSyn",0.0632642783587417,0.607430490778647,0.714414009460843,"BCAN","NS or FC < 0.5",0.216503411883409
"7245","C1orf122","NeuN vs pSyn",0.398493078667842,0.00119344262596054,0.0114818792235868,"C1orf122","NS or FC < 0.5",2.92319845460249
"7246","APOOL","NeuN vs pSyn",0.61380418939438,0.00603677435971144,0.0326760832396967,"APOOL","Enriched in pSyn FDR < 0.05",2.21919505673947
"7247","LONRF2","NeuN vs pSyn",-0.288210009892086,0.0301777118885947,0.090407001028841,"LONRF2","NS or FC < 0.5",-1.52031369205641
"7248","RSBN1L","NeuN vs pSyn",0.455468785757827,0.0585688487747257,0.13980881461342,"RSBN1L","NS or FC < 0.5",1.23233331235069
"7249","KANK3","NeuN vs pSyn",-0.0447469137299078,0.868464681363456,0.910601575570777,"KANK3","NS or FC < 0.5",-0.0612478387031822
"7250","RPL7L1","NeuN vs pSyn",-0.52510707821541,0.113425436136473,0.218738156100854,"RPL7L1",NA,-0.945289542136448
"7251","CENATAC","NeuN vs pSyn",0.203348757923533,0.290062315612757,0.421948845336647,"CENATAC","NS or FC < 0.5",0.537508690309767
"7252","PAQR9","NeuN vs pSyn",0.546056405433235,7.77227429227879e-05,0.00166216234683832,"PAQR9","Enriched in pSyn FDR < 0.01",4.10945188106234
"7253","FAM174A","NeuN vs pSyn",0.237463437349673,0.366605750266684,0.496766058804774,"FAM174A","NS or FC < 0.5",0.435800727345693
"7254","GALNT18","NeuN vs pSyn",0.107783709771989,0.425397047214886,0.551314864496463,"GALNT18","NS or FC < 0.5",0.371205528967215
"7255","HDDC3","NeuN vs pSyn",0.593094978572659,2.12423727161216e-05,0.00067668758419023,"HDDC3","Enriched in pSyn FDR < 0.01",4.67279697535107
"7256","MXRA7","NeuN vs pSyn",0.571590740391077,0.0870910016961602,0.181765525439534,"MXRA7",NA,1.06002671428719
"7257","ATP9B","NeuN vs pSyn",0.372033028816715,0.0126173066460379,0.0523247128556278,"ATP9B","NS or FC < 0.5",1.89903334189067
"7258","MIGA1","NeuN vs pSyn",0.433145385217988,0.0171546449370412,0.0633217056205035,"MIGA1","NS or FC < 0.5",1.76561826644369
"7259","MIA3","NeuN vs pSyn",-0.421066682028781,0.185907846447084,0.30906878482497,"MIA3","NS or FC < 0.5",-0.730702279960443
"7260","LHFPL4","NeuN vs pSyn",-0.410357990695756,0.000643251695609662,0.00733767617233249,"LHFPL4","NS or FC < 0.5",-3.19161906031707
"7261","STIMATE","NeuN vs pSyn",0.357704532373519,0.0611645462927543,0.143658182049148,"STIMATE","NS or FC < 0.5",1.21350024143375
"7262","SIMC1","NeuN vs pSyn",0.261700108186144,0.0660991504603178,0.150601004797137,"SIMC1","NS or FC < 0.5",1.17980412225062
"7263","ENHO","NeuN vs pSyn",0.517466225639599,0.02426353013526,0.0782906634941914,"ENHO","Enriched in pSyn P < 0.05",1.61504601275508
"7264","LRRK2","NeuN vs pSyn",0.413292640261619,0.00198114404493979,0.016105689915432,"LRRK2","NS or FC < 0.5",2.70308394664812
"7265","BSG","NeuN vs pSyn",-0.413059862358503,0.0634694644759474,0.146945050863425,"BSG","NS or FC < 0.5",-1.19743516603333
"7266","RAB15","NeuN vs pSyn",-0.191221473268489,0.251373801525383,0.383370707677886,"RAB15","NS or FC < 0.5",-0.599679986975623
"7267","KRTAP10-3","NeuN vs pSyn",0.11983452973965,0.447688184884057,0.572693165162451,"KRTAP10-3","NS or FC < 0.5",0.349024367102744
"7268","KRTAP12-3","NeuN vs pSyn",0.244992888354404,0.141497382177654,0.256268474228259,"KRTAP12-3","NS or FC < 0.5",0.849251594883976
"7269","RAC1","NeuN vs pSyn",-0.251211276458688,0.157533091173523,0.275730996577832,"RAC1","NS or FC < 0.5",-0.80262820502012
"7270","FAM120AOS","NeuN vs pSyn",0.352039588528131,0.022537684044772,0.0748727233227617,"FAM120AOS","NS or FC < 0.5",1.64709071376693
"7271","PRICKLE2","NeuN vs pSyn",-0.0979979112665024,0.59429589634869,0.703293754058212,"PRICKLE2","NS or FC < 0.5",-0.22599726856271
"7272","TBC1D9B","NeuN vs pSyn",-0.389625086351836,0.152347595705212,0.269506719592868,"TBC1D9B","NS or FC < 0.5",-0.817164395266045
"7273","FIBP","NeuN vs pSyn",0.448474202295714,0.0198486602254045,0.0693024540528071,"FIBP","NS or FC < 0.5",1.70226880257094
"7274","DHX57","NeuN vs pSyn",0.564531248385154,0.00701303156023494,0.0357976762312052,"DHX57","Enriched in pSyn FDR < 0.05",2.15409420667301
"7275","NELFCD","NeuN vs pSyn",0.127279049578899,0.421742415383537,0.547863844542185,"NELFCD","NS or FC < 0.5",0.37495271902146
"7276","SYT10","NeuN vs pSyn",1.08520279569974,0.000414306431855208,0.00538285441146019,"SYT10","Enriched in pSyn FDR < 0.01",3.38267832449185
"7277","STAC2","NeuN vs pSyn",0.199932441986122,0.203808823126594,0.329565649128,"STAC2","NS or FC < 0.5",0.690777018797457
"7278","CYSRT1","NeuN vs pSyn",0.224008838413303,0.244063453021964,0.374922264590447,"CYSRT1","NS or FC < 0.5",0.612497248600876
"7279","BRINP3","NeuN vs pSyn",0.0926383175214378,0.520958999521941,0.640018333793489,"BRINP3","NS or FC < 0.5",0.283196455168906
"7280","NDUFAF3","NeuN vs pSyn",0.247783367386373,0.333579835416918,0.465388510043944,"NDUFAF3","NS or FC < 0.5",0.476800209928316
"7281","CNNM2","NeuN vs pSyn",-0.0323068361050852,0.829450742783902,0.883804837028894,"CNNM2","NS or FC < 0.5",-0.0812093996002263
"7282","CARM1","NeuN vs pSyn",-0.457496758137879,2.17826902402817e-05,0.000687394082628643,"CARM1","NS or FC < 0.5",-4.66188848434341
"7283","VAMP1","NeuN vs pSyn",-0.284718104937843,0.0932005110421237,0.191225571439243,"VAMP1","NS or FC < 0.5",-1.03058170629231
"7284","CCNG1","NeuN vs pSyn",0.59250245402872,0.000217383909294332,0.00353751336002037,"CCNG1","Enriched in pSyn FDR < 0.01",3.66277260543512
"7285","CACNB1","NeuN vs pSyn",0.172585243974503,0.625996252213989,0.729659974473413,"CACNB1","NS or FC < 0.5",0.203428266865698
"7286","ARHGAP27","NeuN vs pSyn",0.446696617829889,0.00105683628100517,0.010594229432314,"ARHGAP27","NS or FC < 0.5",2.9759922858838
"7287","CCDC137","NeuN vs pSyn",-0.122615423031188,0.641108506694088,0.741052851239867,"CCDC137","NS or FC < 0.5",-0.193068460542892
"7288","HOMER2","NeuN vs pSyn",0.432765072510151,0.0139803132383364,0.0559017546085221,"HOMER2","NS or FC < 0.5",1.85448309782088
"7289","THRA","NeuN vs pSyn",0.0946416226573673,0.812687766545063,0.871453369910746,"THRA","NS or FC < 0.5",0.0900762776680643
"7290","ZSWIM9","NeuN vs pSyn",0.267364172612764,0.0845236127620023,0.178139572008327,"ZSWIM9","NS or FC < 0.5",1.0730219483321
"7291","SVBP","NeuN vs pSyn",0.425172027227844,0.00742778324145366,0.0373386111395341,"SVBP","NS or FC < 0.5",2.12914077838596
"7292","ILDR2","NeuN vs pSyn",0.274186780594522,0.0870498181049008,0.181727059592294,"ILDR2","NS or FC < 0.5",1.06023213202649
"7293","SPG7","NeuN vs pSyn",-0.587671579058498,1.66215196701055e-05,0.000576458430171682,"SPG7","Enriched in NeuN FDR < 0.01",-4.77932927211811
"7294","COPE","NeuN vs pSyn",0.217847730562794,0.118186171491731,0.22504300664166,"COPE","NS or FC < 0.5",0.927433335605096
"7295","CACNA1C","NeuN vs pSyn",-0.349176630414916,0.093187574654014,0.191225571439243,"CACNA1C","NS or FC < 0.5",-1.03064199128273
"7296","KCNRG","NeuN vs pSyn",0.569794399996846,0.0146783132680625,0.0574869615081969,"KCNRG","Enriched in pSyn P < 0.05",1.83332384772107
"7297","MOB4","NeuN vs pSyn",0.19910555112827,0.2601123422127,0.392289366188222,"MOB4","NS or FC < 0.5",0.584839040238962
"7298","UQCC1","NeuN vs pSyn",0.106580237014798,0.824449814331097,0.880115781688193,"UQCC1","NS or FC < 0.5",0.0838357754620603
"7299","MPRIP","NeuN vs pSyn",-0.586292533560336,0.00111064008011901,0.0109422856003477,"MPRIP","Enriched in NeuN FDR < 0.05",-2.95442665801955
"7300","MTMR2","NeuN vs pSyn",0.167425863883524,0.17500623574197,0.296188239593996,"MTMR2","NS or FC < 0.5",0.756946476456105
"7301","RTN3","NeuN vs pSyn",-0.704337062308347,0.0472836965288532,0.12141134519984,"RTN3","Enriched in NeuN P < 0.05",-1.3252885786723
"7302","USP33","NeuN vs pSyn",-0.0451035314319473,0.776533303289392,0.845545378097489,"USP33","NS or FC < 0.5",-0.109839913889498
"7303","ELF2","NeuN vs pSyn",0.37847482827565,0.00958565883638084,0.0433471354635708,"ELF2","NS or FC < 0.5",2.01837803206381
"7304","ZNF254","NeuN vs pSyn",0.562920363990742,0.0828130264643512,0.175393952381159,"ZNF254",NA,1.08190134344923
"7305","NECTIN1","NeuN vs pSyn",0.00493676922833567,0.969298880797538,0.980816432204661,"NECTIN1","NS or FC < 0.5",0.013542288721204
"7306","CHCHD1","NeuN vs pSyn",0.333726641850225,0.0180456882002003,0.065517502832386,"CHCHD1","NS or FC < 0.5",1.74362655079759
"7307","FBXO33","NeuN vs pSyn",0.124061983818082,0.39737776458359,0.524826840175304,"FBXO33","NS or FC < 0.5",0.400796437651008
"7308","BDH1","NeuN vs pSyn",-0.0803422438286591,0.751662870117564,0.827473741953304,"BDH1","NS or FC < 0.5",-0.123976902063762
"7309","ACSL3","NeuN vs pSyn",-0.219187274439153,0.198745340886406,0.323676522508668,"ACSL3","NS or FC < 0.5",-0.701703043557236
"7310","RNH1","NeuN vs pSyn",0.226505351006426,0.20372973910976,0.329499715322122,"RNH1","NS or FC < 0.5",0.690945570957824
"7311","RBM12B","NeuN vs pSyn",0.197401917933434,0.387602138488379,0.515761808187583,"RBM12B","NS or FC < 0.5",0.411613835514098
"7312","RPRML","NeuN vs pSyn",0.353105895800533,0.0626623133454031,0.14558577987137,"RPRML","NS or FC < 0.5",1.20299357602632
"7313","STMN1","NeuN vs pSyn",-0.385772108952886,0.0541256547662166,0.132744441586607,"STMN1","NS or FC < 0.5",-1.26659683688089
"7314","MBLAC2","NeuN vs pSyn",0.628660895662575,0.000125079713380616,0.00233871872779713,"MBLAC2","Enriched in pSyn FDR < 0.01",3.90281312261106
"7315","ELP5","NeuN vs pSyn",0.377346610088354,0.0659673971555067,0.150380488453356,"ELP5","NS or FC < 0.5",1.18067065133415
"7316","PSMG1","NeuN vs pSyn",0.00447315141250714,0.98124922696632,0.988142442470123,"PSMG1","NS or FC < 0.5",0.00822067238620054
"7317","SYNJ1","NeuN vs pSyn",-0.639839811158883,0.0476894068267037,0.122003744234527,"SYNJ1","Enriched in NeuN P < 0.05",-1.32157807940072
"7318","NOTCH2NLA","NeuN vs pSyn",0.728426985538129,0.00509574649413103,0.0292882719202358,"NOTCH2NLA","Enriched in pSyn FDR < 0.05",2.29279218564495
"7319","CAMSAP2","NeuN vs pSyn",0.193376102686358,0.371467665550567,0.501018251748538,"CAMSAP2","NS or FC < 0.5",0.430078983475733
"7320","MRFAP1L1","NeuN vs pSyn",0.032275171946916,0.831313094537098,0.885015117208792,"MRFAP1L1","NS or FC < 0.5",0.0802353785978103
"7321","CERS6","NeuN vs pSyn",-0.527434185825787,0.00499549856330725,0.028875190284278,"CERS6","Enriched in NeuN FDR < 0.05",-2.30142116159454
"7322","DLL3","NeuN vs pSyn",0.394762911722563,0.00104797163299279,0.0105422269185625,"DLL3","NS or FC < 0.5",2.97965047288801
"7323","G3BP2","NeuN vs pSyn",-0.656379474813886,0.00975831747389142,0.0439100527580605,"G3BP2","Enriched in NeuN FDR < 0.05",-2.01062505680006
"7324","ZBTB18","NeuN vs pSyn",-0.618706462201417,0.00363887415627818,0.0232525680669752,"ZBTB18","Enriched in NeuN FDR < 0.05",-2.43903296342421
"7325","MUSTN1","NeuN vs pSyn",1.00473237353269,0.00555469703907726,0.0309029425828612,"MUSTN1","Enriched in pSyn FDR < 0.05",2.25533962310386
"7326","EMC10","NeuN vs pSyn",-0.533682466850112,0.0250038355883916,0.0799472114787585,"EMC10","Enriched in NeuN P < 0.05",-1.60199336544389
"7327","CTXN1","NeuN vs pSyn",-0.097284814466187,0.632785277143958,0.734392952194735,"CTXN1","NS or FC < 0.5",-0.198743634013415
"7328","TACC2","NeuN vs pSyn",0.138190518809719,0.353772512032496,0.48498523684914,"TACC2","NS or FC < 0.5",0.451275914604298
"7329","BEX3","NeuN vs pSyn",-0.209393548000188,0.440670525501223,0.566044417267652,"BEX3","NS or FC < 0.5",-0.355885996552151
"7330","CNOT1","NeuN vs pSyn",0.279191494477179,0.0426094504742287,0.112715475918225,"CNOT1","NS or FC < 0.5",1.37049406677465
"7331","RNF216","NeuN vs pSyn",-0.374108432494028,0.0240452654492632,0.0777915271919862,"RNF216","NS or FC < 0.5",-1.61897042414169
"7332","SLC25A47","NeuN vs pSyn",0.459893050779257,0.0282767229871064,0.086523333052537,"SLC25A47","NS or FC < 0.5",1.54857092270685
"7333","LRRC20","NeuN vs pSyn",0.636223989187589,0.00302204709783838,0.0209086813754803,"LRRC20","Enriched in pSyn FDR < 0.05",2.51969877157478
"7334","EXT2","NeuN vs pSyn",0.245711118869835,0.187091460239766,0.310112478227448,"EXT2","NS or FC < 0.5",0.72794603535081
"7335","POGZ","NeuN vs pSyn",-0.460973840482454,0.134670384914101,0.246551720018344,"POGZ","NS or FC < 0.5",-0.870727898578982
"7336","NPHP1","NeuN vs pSyn",0.539206633677282,0.0220793392982292,0.0740368020678633,"NPHP1","Enriched in pSyn P < 0.05",1.65601392656903
"7337","ADAM15","NeuN vs pSyn",-0.385361937024184,0.040606162352048,0.109518219626831,"ADAM15","NS or FC < 0.5",-1.39140805330938
"7338","MBNL1","NeuN vs pSyn",0.298809735293502,0.0614892388159035,0.143992091711497,"MBNL1","NS or FC < 0.5",1.21120088311569
"7339","BICDL1","NeuN vs pSyn",-0.0592538886672284,0.718431725801919,0.80116957583272,"BICDL1","NS or FC < 0.5",-0.143614497559462
"7340","FAM199X","NeuN vs pSyn",0.0391956767098448,0.779852699229598,0.848092590615763,"FAM199X","NS or FC < 0.5",0.107987420326164
"7341","ERICH1","NeuN vs pSyn",0.703175518322064,0.00104488973170657,0.0105345632975606,"ERICH1","Enriched in pSyn FDR < 0.05",2.98092953868035
"7342","RNF214","NeuN vs pSyn",0.82480604024128,3.30364298355963e-05,0.000899197256379633,"RNF214","Enriched in pSyn FDR < 0.01",4.48100689193508
"7343","TSEN54","NeuN vs pSyn",0.375566897564184,0.0227451487012566,0.0752427015305799,"TSEN54","NS or FC < 0.5",1.64311121953202
"7344","PRRT3","NeuN vs pSyn",-0.138445899331062,0.350138394733764,0.481615277963394,"PRRT3","NS or FC < 0.5",-0.455760263680157
"7345","ANKRD13D","NeuN vs pSyn",-0.417298622304768,0.00244741294007775,0.0183684107308977,"ANKRD13D","NS or FC < 0.5",-2.61129274807081
"7346","C1orf174","NeuN vs pSyn",0.0816962254970526,0.56786034664072,0.681004857983384,"C1orf174","NS or FC < 0.5",0.245758456790013
"7347","CRACDL","NeuN vs pSyn",-0.132305905512615,0.623452901312659,0.727954895582543,"CRACDL","NS or FC < 0.5",-0.20519634967962
"7348","TNFAIP8L3","NeuN vs pSyn",0.561152388987129,0.0109560387654014,0.0474247052950266,"TNFAIP8L3","Enriched in pSyn FDR < 0.05",1.96034643976509
"7349","RNF207","NeuN vs pSyn",0.394860644613433,0.128199929769122,0.238668310810437,"RNF207","NS or FC < 0.5",0.892112212733668
"7350","C12orf76","NeuN vs pSyn",-0.0433983422453775,0.854731124328773,0.900041919729649,"C12orf76","NS or FC < 0.5",-0.0681704812776357
"7351","FAM174B","NeuN vs pSyn",0.387051455218473,0.0497745663279665,0.125361945823379,"FAM174B","NS or FC < 0.5",1.30299251517181
"7352","MAP6","NeuN vs pSyn",-0.590956273378124,0.0216747221461436,0.0731601848812813,"MAP6","Enriched in NeuN P < 0.05",-1.6640464611491
"7353","LRRC75B","NeuN vs pSyn",-0.395570003726876,0.145460777113646,0.261216417105002,"LRRC75B","NS or FC < 0.5",-0.837254096571632
"7354","C11orf87","NeuN vs pSyn",-0.571803351641816,0.0928674117148662,0.19072411847172,"C11orf87",NA,-1.03213665839959
"7355","ZC3H14","NeuN vs pSyn",-0.474694957854388,0.000338613015042385,0.00462287387679294,"ZC3H14","NS or FC < 0.5",-3.47029635321923
"7356","GRIPAP1","NeuN vs pSyn",-0.445726713532369,0.093619804524894,0.191857026142152,"GRIPAP1","NS or FC < 0.5",-1.02863227000038
"7357","CHKA","NeuN vs pSyn",0.416883012579908,0.0616652177668126,0.144090880933217,"CHKA","NS or FC < 0.5",1.20995973047779
"7358","PRKAR1A","NeuN vs pSyn",-0.752492725423617,0.00188393250392497,0.0156557521413128,"PRKAR1A","Enriched in NeuN FDR < 0.05",-2.72493466083084
"7359","PRKCB","NeuN vs pSyn",-0.394906197992634,0.110993993258182,0.216330671125393,"PRKCB","NS or FC < 0.5",-0.954700523604449
"7360","EEF1AKMT2","NeuN vs pSyn",-0.166876083559974,0.197109283228328,0.321879047853968,"EEF1AKMT2","NS or FC < 0.5",-0.705292921332447
"7361","PKN1","NeuN vs pSyn",0.881837719882279,3.03334511383418e-05,0.000842101349528778,"PKN1","Enriched in pSyn FDR < 0.01",4.51807817574036
"7362","ANO5","NeuN vs pSyn",0.339864813346132,0.0250373166144475,0.0799650799112003,"ANO5","NS or FC < 0.5",1.60141221867192
"7363","TMED8","NeuN vs pSyn",0.455759254949713,0.059187151582895,0.140730921502432,"TMED8","NS or FC < 0.5",1.22777256020719
"7364","ZNF517","NeuN vs pSyn",0.510859879797634,0.0156320399603448,0.0596933930978465,"ZNF517","Enriched in pSyn P < 0.05",1.80598434343242
"7365","SLC16A12","NeuN vs pSyn",0.294822859865352,0.240701794095629,0.371150256546523,"SLC16A12","NS or FC < 0.5",0.618520672654226
"7366","TAFA1","NeuN vs pSyn",0.290344745522609,0.111057520354497,0.216354639313483,"TAFA1","NS or FC < 0.5",0.954452027499336
