genes,Asthma,cardiovascular,coronaryheart,DiabetesMellitus,LymphoidLeukemia,ReumatoidArthritis
GDF7,0.0,1.0,0.0,1.0,0.0,0.0
GDPD1,0.0,0.0,0.0,1.0,0.0,0.0
GDPD5,0.0,1.0,1.0,0.0,0.0,0.0
GEM,0.0,1.0,1.0,0.0,0.0,0.0
GEMIN2,0.0,1.0,0.0,0.0,0.0,0.0
GET4,0.0,1.0,0.0,0.0,0.0,0.0
GFER,0.0,1.0,0.0,0.0,0.0,0.0
GFI1,0.0,0.0,0.0,1.0,0.0,0.0
GFM1,0.0,1.0,0.0,0.0,0.0,0.0
GGCT,0.0,1.0,0.0,0.0,0.0,0.0
GGCX,0.0,1.0,1.0,0.0,0.0,0.0
GHSR,0.0,1.0,1.0,0.0,0.0,0.0
GIGYF1,0.0,0.0,0.0,1.0,0.0,0.0
GIGYF2,0.0,1.0,1.0,0.0,0.0,0.0
GIMAP5,0.0,1.0,0.0,0.0,0.0,0.0
GIN1,0.0,0.0,0.0,1.0,0.0,0.0
GINS2,0.0,0.0,0.0,1.0,0.0,0.0
GIP,0.0,1.0,1.0,1.0,0.0,0.0
GIPR,0.0,0.0,0.0,1.0,0.0,0.0
GIT2,0.0,1.0,0.0,0.0,0.0,0.0
GJA1,1.0,1.0,0.0,0.0,0.0,0.0
GJA10,0.0,0.0,0.0,0.0,0.0,1.0
GJA5,0.0,1.0,0.0,0.0,0.0,0.0
GJB2,0.0,1.0,0.0,0.0,0.0,0.0
GJB7,0.0,1.0,0.0,0.0,0.0,0.0
GLA,0.0,1.0,0.0,0.0,0.0,0.0
GLB1,1.0,0.0,0.0,0.0,0.0,0.0
GLCE,0.0,1.0,0.0,0.0,0.0,0.0
GLI1,0.0,1.0,0.0,0.0,0.0,0.0
GLI2,0.0,1.0,0.0,1.0,0.0,0.0
GLIS3,1.0,1.0,0.0,1.0,0.0,0.0
GLMN,0.0,1.0,0.0,1.0,0.0,0.0
GLP1R,0.0,0.0,0.0,1.0,0.0,0.0
GLP2R,0.0,0.0,0.0,1.0,0.0,0.0
GLRA1,0.0,0.0,0.0,1.0,0.0,0.0
GLRB,0.0,1.0,0.0,0.0,0.0,0.0
GLT8D2,0.0,1.0,0.0,0.0,0.0,0.0
GLTP,0.0,1.0,0.0,0.0,0.0,0.0
GLUD1,0.0,0.0,0.0,1.0,0.0,0.0
GLYAT,0.0,1.0,0.0,0.0,0.0,0.0
GLYATL2,0.0,1.0,0.0,0.0,0.0,0.0
GMCL1,0.0,1.0,0.0,0.0,0.0,0.0
GMDS,0.0,1.0,0.0,0.0,0.0,0.0
GMEB1,0.0,0.0,0.0,1.0,0.0,0.0
GML,0.0,1.0,0.0,0.0,0.0,0.0
GMPR,0.0,1.0,0.0,0.0,0.0,0.0
GNA11,0.0,1.0,0.0,0.0,0.0,0.0
GNA12,0.0,0.0,0.0,0.0,0.0,1.0
GNA14,0.0,1.0,0.0,0.0,0.0,0.0
GNA15,1.0,0.0,0.0,0.0,0.0,0.0
GNAO1,0.0,1.0,0.0,0.0,0.0,0.0
GNAQ,0.0,1.0,0.0,0.0,0.0,0.0
GNAS,0.0,0.0,0.0,1.0,0.0,0.0
GNB1,0.0,0.0,0.0,0.0,1.0,0.0
GNB2,0.0,1.0,0.0,0.0,0.0,0.0
GNB4,0.0,1.0,0.0,0.0,0.0,0.0
GNG7,0.0,1.0,0.0,1.0,0.0,0.0
GNGT2,1.0,0.0,0.0,0.0,0.0,0.0
GNPDA2,0.0,0.0,0.0,1.0,0.0,0.0
GOLGB1,1.0,0.0,0.0,0.0,0.0,0.0
GOLIM4,0.0,1.0,0.0,1.0,0.0,0.0
GOLPH3L,0.0,1.0,1.0,0.0,0.0,0.0
GOPC,0.0,1.0,0.0,1.0,0.0,0.0
GORAB,0.0,1.0,0.0,0.0,0.0,0.0
GORASP2,0.0,0.0,0.0,1.0,0.0,0.0
GOSR2,0.0,1.0,1.0,0.0,0.0,0.0
GP1BA,0.0,0.0,0.0,1.0,0.0,0.0
GP2,0.0,0.0,0.0,1.0,0.0,0.0
GP6,0.0,1.0,0.0,0.0,0.0,0.0
GPATCH2,0.0,1.0,0.0,0.0,0.0,0.0
GPBAR1,0.0,1.0,0.0,1.0,0.0,0.0
GPC5,0.0,0.0,0.0,1.0,0.0,0.0
GPD1,0.0,1.0,0.0,0.0,0.0,0.0
GPD1L,0.0,1.0,0.0,0.0,0.0,0.0
GPD2,0.0,0.0,0.0,1.0,0.0,0.0
GPER1,0.0,1.0,0.0,0.0,0.0,0.0
GPHN,0.0,1.0,0.0,0.0,0.0,0.0
GPR12,0.0,0.0,0.0,0.0,0.0,1.0
GPR146,0.0,1.0,0.0,0.0,0.0,0.0
GPR149,0.0,1.0,1.0,0.0,0.0,0.0
GPR17,0.0,1.0,0.0,0.0,0.0,0.0
GPR174,0.0,0.0,0.0,0.0,0.0,1.0
GPR18,1.0,0.0,0.0,1.0,0.0,1.0
GPR183,1.0,0.0,0.0,1.0,0.0,1.0
GPR20,0.0,1.0,0.0,0.0,0.0,0.0
GPR22,0.0,1.0,1.0,0.0,0.0,0.0
GPR25,0.0,0.0,0.0,1.0,0.0,1.0
GPR26,0.0,0.0,0.0,1.0,0.0,0.0
GPR35,0.0,0.0,0.0,0.0,0.0,1.0
GPR37,0.0,0.0,0.0,0.0,1.0,0.0
GPR39,0.0,1.0,0.0,0.0,0.0,0.0
GPR65,0.0,0.0,0.0,0.0,0.0,1.0
GPR85,0.0,0.0,0.0,1.0,0.0,0.0
GPS2,0.0,1.0,0.0,0.0,0.0,0.0
GPSM1,0.0,1.0,0.0,1.0,0.0,1.0
GRAMD1B,0.0,0.0,0.0,0.0,1.0,0.0
GRAMD2B,0.0,0.0,0.0,1.0,0.0,0.0
GRB10,0.0,0.0,0.0,1.0,0.0,0.0
GRB14,0.0,1.0,1.0,1.0,0.0,0.0
GREM1,0.0,1.0,0.0,0.0,0.0,0.0
GRHL1,0.0,0.0,0.0,1.0,0.0,0.0
GRHL2,0.0,1.0,0.0,0.0,0.0,1.0
GRIA1,0.0,1.0,0.0,0.0,0.0,0.0
GRIA2,0.0,1.0,0.0,0.0,0.0,0.0
GRID1,0.0,0.0,0.0,1.0,0.0,0.0
GRID2,0.0,1.0,0.0,0.0,0.0,0.0
GRIFIN,0.0,1.0,0.0,0.0,0.0,0.0
GRIN2A,0.0,1.0,0.0,0.0,0.0,0.0
GRK5,0.0,1.0,0.0,1.0,0.0,0.0
GRK6,0.0,1.0,0.0,0.0,0.0,0.0
GRM4,1.0,0.0,0.0,0.0,0.0,0.0
GRM5,0.0,1.0,0.0,0.0,0.0,0.0
GRM7,0.0,1.0,0.0,0.0,0.0,0.0
GRM8,0.0,0.0,0.0,1.0,0.0,0.0
GRP,0.0,0.0,0.0,1.0,0.0,0.0
GSAP,1.0,0.0,0.0,1.0,0.0,0.0
GSDMA,1.0,0.0,0.0,0.0,0.0,0.0
GSDMB,1.0,1.0,0.0,1.0,1.0,1.0
GSDMC,0.0,1.0,0.0,0.0,0.0,0.0
GSG1L2,0.0,1.0,0.0,0.0,0.0,0.0
GSK3A,0.0,1.0,0.0,0.0,0.0,0.0
GSK3B,0.0,1.0,0.0,0.0,0.0,0.0
GSN,0.0,1.0,0.0,1.0,0.0,0.0
GSTA2,0.0,0.0,0.0,1.0,0.0,0.0
GSTP1,0.0,1.0,0.0,0.0,0.0,0.0
GTF2A1,0.0,0.0,0.0,1.0,0.0,0.0
GTF2B,0.0,1.0,0.0,0.0,0.0,0.0
GTF2I,0.0,1.0,0.0,1.0,0.0,1.0
GTF2IRD2,0.0,1.0,0.0,1.0,0.0,0.0
GTPBP1,0.0,1.0,0.0,0.0,0.0,0.0
GTPBP3,0.0,1.0,0.0,0.0,0.0,0.0
GUCA1A,0.0,1.0,0.0,0.0,0.0,0.0
GUCY1A1,0.0,1.0,1.0,0.0,0.0,0.0
GUCY1A2,0.0,1.0,0.0,0.0,0.0,0.0
GUCY1B1,0.0,1.0,1.0,1.0,0.0,0.0
GUCY2D,0.0,1.0,0.0,0.0,0.0,0.0
GYG1,0.0,1.0,0.0,0.0,0.0,0.0
GYPC,0.0,1.0,0.0,0.0,0.0,0.0
GYS2,0.0,0.0,0.0,1.0,0.0,0.0
H1-6,0.0,1.0,0.0,1.0,0.0,0.0
H1-7,0.0,0.0,0.0,1.0,0.0,0.0
H19,0.0,1.0,0.0,0.0,0.0,0.0
H2AC1,0.0,1.0,0.0,1.0,0.0,0.0
H2BC1,0.0,1.0,0.0,1.0,0.0,0.0
H2BC13,1.0,0.0,0.0,0.0,0.0,0.0
H2BC15,0.0,0.0,0.0,0.0,0.0,1.0
H2BC4,0.0,1.0,0.0,0.0,0.0,0.0
H2BC5,1.0,0.0,0.0,0.0,0.0,0.0
H3-3B,1.0,0.0,0.0,0.0,0.0,0.0
H4C3,0.0,1.0,0.0,0.0,0.0,0.0
H4C8,1.0,0.0,0.0,1.0,0.0,0.0
HAAO,0.0,1.0,0.0,1.0,0.0,0.0
HACD4,0.0,0.0,0.0,1.0,0.0,0.0
HADH,0.0,0.0,0.0,1.0,0.0,0.0
HADHA,0.0,1.0,0.0,0.0,0.0,0.0
HADHB,0.0,1.0,0.0,0.0,0.0,0.0
HAND1,0.0,1.0,0.0,0.0,0.0,0.0
HAND2,0.0,1.0,0.0,0.0,0.0,0.0
HAPLN1,0.0,0.0,0.0,1.0,0.0,1.0
HAPLN3,0.0,1.0,1.0,0.0,0.0,0.0
HAPLN4,0.0,0.0,0.0,1.0,0.0,0.0
HARBI1,0.0,1.0,0.0,0.0,0.0,0.0
HAT1,0.0,0.0,0.0,1.0,0.0,0.0
HAUS6,0.0,0.0,0.0,1.0,0.0,0.0
HAUS8,1.0,1.0,0.0,0.0,0.0,0.0
HAVCR1,0.0,1.0,0.0,0.0,0.0,0.0
HBP1,0.0,0.0,0.0,1.0,0.0,0.0
HBS1L,0.0,1.0,0.0,0.0,0.0,0.0
HCN4,0.0,1.0,0.0,0.0,0.0,0.0
HDAC4,0.0,1.0,0.0,0.0,0.0,0.0
HDAC7,1.0,1.0,0.0,0.0,0.0,1.0
HDAC8,0.0,1.0,0.0,0.0,0.0,0.0
HDAC9,0.0,1.0,1.0,1.0,0.0,0.0
HDGFL1,0.0,1.0,1.0,0.0,0.0,0.0
HDLBP,0.0,0.0,0.0,1.0,0.0,0.0
HEATR5B,0.0,0.0,0.0,1.0,0.0,0.0
HECTD4,0.0,1.0,1.0,1.0,0.0,1.0
HELT,0.0,1.0,0.0,0.0,0.0,0.0
HERC1,0.0,1.0,0.0,1.0,0.0,0.0
HERC2,1.0,0.0,0.0,1.0,0.0,0.0
HEXIM1,0.0,1.0,0.0,0.0,0.0,0.0
HEY2,0.0,1.0,0.0,1.0,0.0,0.0
HFE,0.0,1.0,0.0,0.0,0.0,0.0
HGFAC,0.0,1.0,1.0,0.0,0.0,0.0
HHAT,0.0,1.0,1.0,0.0,0.0,0.0
HHEX,1.0,0.0,0.0,1.0,0.0,0.0
HHIP,1.0,1.0,0.0,1.0,0.0,0.0
HHIPL1,0.0,1.0,1.0,0.0,0.0,0.0
HIBADH,0.0,1.0,0.0,0.0,0.0,0.0
HIC1,0.0,1.0,0.0,0.0,0.0,0.0
HIF1A,1.0,1.0,0.0,0.0,0.0,0.0
HINT1,0.0,1.0,0.0,0.0,0.0,0.0
HIPK1,0.0,0.0,0.0,1.0,0.0,0.0
HIPK2,0.0,1.0,0.0,0.0,0.0,0.0
HIVEP1,1.0,0.0,0.0,0.0,0.0,0.0
HIVEP2,1.0,1.0,0.0,1.0,0.0,0.0
HIVEP3,0.0,1.0,0.0,0.0,0.0,0.0
HJURP,0.0,1.0,0.0,0.0,0.0,0.0
HLA-A,1.0,1.0,0.0,1.0,0.0,1.0
HLA-B,1.0,1.0,0.0,1.0,0.0,1.0
HLA-C,1.0,1.0,0.0,1.0,0.0,1.0
HLA-DMA,0.0,1.0,0.0,1.0,0.0,0.0
HLA-DMB,0.0,0.0,0.0,1.0,0.0,1.0
HLA-DOB,1.0,1.0,0.0,1.0,0.0,1.0
HLA-DPA1,1.0,1.0,0.0,0.0,0.0,0.0
HLA-DPB1,1.0,1.0,0.0,0.0,0.0,0.0
HLA-DQA1,1.0,1.0,0.0,1.0,1.0,1.0
HLA-DQA2,1.0,1.0,0.0,1.0,0.0,1.0
HLA-DQB1,1.0,1.0,0.0,1.0,1.0,1.0
HLA-DQB2,1.0,1.0,0.0,0.0,0.0,1.0
HLA-DRA,0.0,0.0,0.0,1.0,0.0,1.0
HLA-DRB1,0.0,1.0,0.0,1.0,1.0,1.0
HLA-DRB5,1.0,0.0,0.0,0.0,0.0,1.0
HLA-E,1.0,1.0,0.0,0.0,0.0,0.0
HMG20A,0.0,0.0,0.0,1.0,0.0,0.0
HMGA1,0.0,1.0,0.0,1.0,0.0,0.0
HMGA2,0.0,1.0,0.0,1.0,0.0,0.0
HMGB1,0.0,0.0,0.0,1.0,0.0,0.0
HMGB1P1,0.0,1.0,0.0,0.0,0.0,0.0
HMGCL,0.0,1.0,0.0,0.0,0.0,0.0
HMGCLL1,0.0,1.0,0.0,0.0,0.0,0.0
HMGCR,0.0,1.0,1.0,1.0,0.0,0.0
HMGN2,0.0,0.0,0.0,1.0,0.0,0.0
HNF1A,0.0,1.0,1.0,1.0,0.0,0.0
HNF1B,0.0,0.0,0.0,1.0,0.0,0.0
HNF4A,0.0,0.0,0.0,1.0,0.0,1.0
HNF4G,0.0,1.0,0.0,0.0,0.0,0.0
HNRNPA1L3,0.0,1.0,0.0,0.0,0.0,0.0
HNRNPM,0.0,1.0,0.0,0.0,0.0,0.0
HNRNPUL1,0.0,1.0,1.0,0.0,0.0,0.0
HORMAD1,0.0,1.0,1.0,0.0,0.0,0.0
HORMAD2,0.0,0.0,0.0,1.0,0.0,1.0
HOXA10,0.0,1.0,0.0,0.0,0.0,0.0
HOXA11,0.0,1.0,0.0,0.0,0.0,0.0
HOXA13,0.0,1.0,0.0,0.0,0.0,0.0
HOXA3,0.0,1.0,0.0,0.0,0.0,0.0
HOXA4,0.0,1.0,0.0,0.0,0.0,0.0
HOXB3,0.0,1.0,0.0,0.0,0.0,0.0
HOXB5,0.0,1.0,0.0,0.0,0.0,0.0
HOXB7,0.0,1.0,0.0,0.0,0.0,0.0
HOXC11,0.0,1.0,0.0,0.0,0.0,0.0
HOXC4,0.0,1.0,1.0,1.0,0.0,0.0
HOXC5,0.0,1.0,1.0,0.0,0.0,0.0
HOXC6,0.0,1.0,0.0,1.0,0.0,0.0
HOXD1,0.0,1.0,0.0,0.0,0.0,0.0
HOXD11,0.0,1.0,0.0,0.0,0.0,0.0
HOXD12,0.0,1.0,0.0,0.0,0.0,0.0
HOXD3,0.0,1.0,0.0,0.0,0.0,0.0
HOXD4,0.0,1.0,0.0,0.0,0.0,0.0
HP,0.0,1.0,1.0,0.0,0.0,0.0
HPR,0.0,1.0,1.0,0.0,0.0,0.0
HPSE2,1.0,1.0,0.0,1.0,0.0,0.0
HRAS,0.0,1.0,0.0,0.0,0.0,0.0
HRCT1,0.0,1.0,0.0,0.0,0.0,0.0
HRG,0.0,1.0,0.0,0.0,0.0,0.0
HRK,0.0,0.0,0.0,0.0,0.0,1.0
HRNR,1.0,0.0,0.0,0.0,0.0,0.0
HS3ST1,0.0,1.0,1.0,0.0,0.0,0.0
HS6ST3,0.0,1.0,0.0,1.0,0.0,0.0
HSD17B12,0.0,1.0,1.0,1.0,0.0,0.0
HSD17B4,1.0,0.0,0.0,0.0,0.0,0.0
HSD17B6,0.0,0.0,0.0,1.0,0.0,0.0
HSF1,0.0,0.0,0.0,1.0,0.0,0.0
HSF2,0.0,1.0,0.0,0.0,0.0,0.0
HSF2BP,0.0,1.0,0.0,0.0,0.0,0.0
HSP90B1,0.0,1.0,1.0,0.0,0.0,0.0
HSPA12A,0.0,1.0,0.0,1.0,0.0,0.0
HSPA1B,0.0,1.0,1.0,0.0,0.0,0.0
HSPA4,0.0,1.0,0.0,0.0,0.0,0.0
HSPA6,0.0,1.0,0.0,0.0,0.0,0.0
HSPA8,0.0,1.0,1.0,1.0,0.0,0.0
HSPA9,1.0,0.0,0.0,0.0,0.0,0.0
HSPB7,0.0,1.0,0.0,0.0,0.0,0.0
HSPE1-MOB4,0.0,1.0,0.0,0.0,0.0,0.0
HSPG2,0.0,1.0,0.0,0.0,0.0,0.0
HTR3B,0.0,1.0,0.0,1.0,0.0,0.0
HTR4,0.0,1.0,0.0,0.0,0.0,0.0
HTR5A,0.0,0.0,0.0,1.0,0.0,0.0
HTRA1,0.0,1.0,1.0,0.0,0.0,0.0
HTT,0.0,0.0,0.0,1.0,0.0,0.0
HUWE1,0.0,1.0,0.0,0.0,0.0,0.0
HYCC2,0.0,0.0,0.0,0.0,1.0,0.0
HYDIN,0.0,1.0,0.0,0.0,0.0,0.0
HYKK,0.0,1.0,0.0,0.0,0.0,0.0
HYLS1,0.0,1.0,0.0,0.0,0.0,0.0
HYMAI,0.0,0.0,0.0,1.0,0.0,0.0
IBTK,0.0,1.0,1.0,0.0,0.0,0.0
ICA1L,0.0,1.0,1.0,0.0,0.0,0.0
ICAM3,0.0,0.0,0.0,1.0,0.0,1.0
ICOSLG,0.0,0.0,0.0,1.0,0.0,1.0
ID2,1.0,1.0,0.0,0.0,0.0,0.0
ID3,0.0,0.0,0.0,0.0,1.0,0.0
ID4,1.0,0.0,0.0,1.0,0.0,0.0
IDE,1.0,0.0,0.0,1.0,0.0,0.0
IDH1,0.0,1.0,0.0,0.0,0.0,0.0
IDH2,0.0,1.0,0.0,0.0,0.0,0.0
IDUA,0.0,1.0,0.0,1.0,0.0,1.0
IER2,0.0,1.0,0.0,0.0,0.0,0.0
IFIH1,0.0,1.0,1.0,1.0,0.0,1.0
IFIT2,0.0,1.0,1.0,0.0,0.0,0.0
IFITM2,0.0,0.0,0.0,1.0,0.0,0.0
IFITM3,0.0,0.0,0.0,1.0,0.0,0.0
IFNA1,0.0,0.0,0.0,1.0,0.0,0.0
IFNE,0.0,0.0,0.0,1.0,0.0,0.0
IFNG,0.0,0.0,0.0,0.0,0.0,1.0
IFNGR1,0.0,1.0,0.0,0.0,0.0,0.0
IFNGR2,0.0,0.0,0.0,0.0,0.0,1.0
IFNLR1,0.0,0.0,0.0,1.0,0.0,1.0
IFT22,0.0,0.0,0.0,0.0,0.0,1.0
IFT52,0.0,0.0,0.0,1.0,0.0,0.0
IGF1R,0.0,1.0,0.0,1.0,0.0,0.0
IGF2,0.0,1.0,0.0,1.0,0.0,1.0
IGF2BP1,0.0,1.0,1.0,1.0,0.0,0.0
IGF2BP2,0.0,1.0,0.0,1.0,0.0,0.0
IGF2BP3,0.0,0.0,0.0,1.0,0.0,0.0
IGF2R,0.0,1.0,1.0,0.0,0.0,0.0
IGFBP1,0.0,1.0,0.0,0.0,0.0,0.0
IGFBP3,0.0,1.0,0.0,0.0,0.0,0.0
IGFBP7,0.0,1.0,0.0,0.0,0.0,0.0
IGHG1,0.0,1.0,0.0,0.0,0.0,0.0
IGHV4-39,0.0,0.0,0.0,0.0,1.0,0.0
IGLL5,0.0,0.0,0.0,0.0,1.0,0.0
IGSF3,0.0,0.0,0.0,0.0,0.0,1.0
IGSF5,1.0,0.0,0.0,0.0,0.0,0.0
IGSF9B,0.0,1.0,0.0,0.0,0.0,0.0
IKBKG,0.0,1.0,0.0,0.0,0.0,0.0
IKZF1,1.0,0.0,0.0,1.0,1.0,1.0
IKZF2,0.0,0.0,0.0,1.0,0.0,0.0
IKZF3,1.0,1.0,0.0,1.0,0.0,1.0
IKZF4,1.0,0.0,0.0,1.0,0.0,1.0
IL10,0.0,1.0,0.0,1.0,0.0,1.0
IL12A,0.0,1.0,0.0,0.0,0.0,0.0
IL12B,0.0,1.0,0.0,1.0,0.0,1.0
IL12RB2,0.0,1.0,0.0,0.0,0.0,1.0
IL13,1.0,0.0,0.0,1.0,0.0,0.0
IL13RA1,0.0,0.0,0.0,1.0,0.0,0.0
IL16,0.0,1.0,1.0,0.0,0.0,0.0
IL17RB,0.0,1.0,0.0,0.0,0.0,0.0
IL17RD,0.0,1.0,0.0,0.0,0.0,0.0
IL17REL,0.0,0.0,0.0,1.0,0.0,0.0
IL18R1,1.0,1.0,0.0,0.0,0.0,1.0
IL18RAP,1.0,0.0,0.0,0.0,0.0,0.0
IL19,0.0,1.0,0.0,1.0,0.0,1.0
IL1B,1.0,1.0,0.0,0.0,0.0,0.0
IL1F10,0.0,1.0,0.0,0.0,0.0,0.0
IL1R1,1.0,0.0,0.0,0.0,0.0,0.0
IL1RL1,1.0,0.0,0.0,0.0,0.0,1.0
IL1RL2,1.0,0.0,0.0,0.0,0.0,0.0
IL1RN,0.0,1.0,0.0,0.0,0.0,0.0
IL2,1.0,0.0,0.0,1.0,0.0,1.0
IL20RA,0.0,0.0,0.0,1.0,0.0,0.0
IL21,1.0,0.0,0.0,1.0,0.0,1.0
IL21R,1.0,0.0,0.0,0.0,0.0,0.0
IL22RA2,0.0,1.0,0.0,0.0,0.0,0.0
IL23A,0.0,0.0,0.0,1.0,0.0,0.0
IL23R,0.0,0.0,0.0,1.0,0.0,1.0
IL27,0.0,0.0,0.0,1.0,0.0,1.0
IL2RA,1.0,0.0,0.0,1.0,0.0,1.0
IL2RB,1.0,0.0,0.0,1.0,0.0,0.0
IL33,1.0,0.0,0.0,1.0,0.0,0.0
IL34,0.0,0.0,0.0,1.0,0.0,0.0
IL37,0.0,1.0,0.0,0.0,0.0,0.0
IL4,1.0,1.0,0.0,0.0,0.0,0.0
IL4R,1.0,0.0,0.0,0.0,0.0,0.0
IL6,1.0,1.0,0.0,0.0,0.0,1.0
IL6R,1.0,1.0,1.0,1.0,0.0,1.0
IL6ST,0.0,0.0,0.0,1.0,0.0,1.0
IL7R,1.0,0.0,0.0,1.0,0.0,0.0
ILK,0.0,1.0,0.0,0.0,0.0,0.0
ILRUN,0.0,1.0,1.0,0.0,1.0,0.0
IMMP2L,0.0,1.0,0.0,0.0,0.0,0.0
IMPG2,1.0,0.0,0.0,0.0,0.0,0.0
INAFM2,0.0,0.0,0.0,1.0,0.0,0.0
INAVA,0.0,0.0,0.0,0.0,0.0,1.0
INF2,0.0,1.0,0.0,0.0,0.0,0.0
ING1,0.0,1.0,1.0,0.0,0.0,0.0
INHBB,0.0,1.0,0.0,1.0,0.0,0.0
INKA2,0.0,1.0,0.0,1.0,0.0,0.0
INMT,0.0,1.0,0.0,1.0,0.0,0.0
INMT-MINDY4,0.0,1.0,0.0,0.0,0.0,0.0
INO80,0.0,1.0,0.0,0.0,0.0,0.0
INPP5A,0.0,1.0,0.0,0.0,0.0,0.0
INPP5B,0.0,1.0,1.0,1.0,0.0,1.0
INPP5E,0.0,1.0,0.0,0.0,0.0,0.0
INPPL1,0.0,0.0,0.0,1.0,0.0,0.0
INS,0.0,1.0,0.0,1.0,0.0,1.0
INS-IGF2,0.0,1.0,0.0,1.0,0.0,1.0
INSIG1,0.0,1.0,1.0,0.0,0.0,0.0
INSL6,0.0,1.0,0.0,0.0,0.0,0.0
INSR,0.0,1.0,0.0,1.0,0.0,0.0
INTS10,0.0,0.0,0.0,0.0,1.0,0.0
INTS12,1.0,0.0,0.0,0.0,0.0,0.0
IP6K3,0.0,0.0,0.0,1.0,0.0,0.0
IPCEF1,1.0,0.0,0.0,0.0,1.0,0.0
IPO5,0.0,1.0,0.0,0.0,0.0,0.0
IPO8,0.0,1.0,0.0,0.0,0.0,0.0
IPO9,0.0,1.0,1.0,1.0,0.0,0.0
IQCB1,1.0,0.0,0.0,0.0,0.0,0.0
IQCH,1.0,1.0,1.0,0.0,0.0,1.0
IQCN,0.0,0.0,0.0,1.0,0.0,0.0
IQGAP1,1.0,0.0,0.0,0.0,0.0,1.0
IRAG1,1.0,1.0,1.0,0.0,0.0,0.0
IRAK1BP1,0.0,1.0,0.0,0.0,0.0,0.0
IRAK3,1.0,0.0,0.0,0.0,0.0,0.0
IRF1,1.0,1.0,0.0,1.0,0.0,1.0
IRF2,0.0,0.0,0.0,1.0,1.0,0.0
IRF2BPL,0.0,1.0,0.0,0.0,0.0,0.0
IRF4,1.0,1.0,0.0,1.0,1.0,1.0
IRF5,0.0,0.0,0.0,0.0,0.0,1.0
IRF6,0.0,1.0,0.0,0.0,0.0,0.0
IRF7,0.0,0.0,0.0,0.0,0.0,1.0
IRF8,0.0,0.0,0.0,0.0,1.0,1.0
IRGM,0.0,0.0,0.0,0.0,0.0,1.0
IRS1,0.0,0.0,0.0,1.0,0.0,0.0
IRS2,0.0,0.0,0.0,1.0,0.0,0.0
IRX1,0.0,1.0,1.0,0.0,0.0,0.0
IRX3,0.0,1.0,0.0,1.0,0.0,0.0
IRX4,0.0,1.0,0.0,0.0,0.0,0.0
IRX5,0.0,1.0,0.0,0.0,0.0,0.0
ISL1,0.0,1.0,0.0,0.0,0.0,0.0
ITGA1,0.0,1.0,0.0,1.0,0.0,0.0
ITGA2,0.0,1.0,0.0,1.0,0.0,0.0
ITGA4,0.0,0.0,0.0,0.0,0.0,1.0
ITGAV,1.0,0.0,0.0,0.0,0.0,0.0
ITGB1,0.0,0.0,0.0,1.0,0.0,0.0
ITGB3,0.0,1.0,0.0,0.0,0.0,0.0
ITGB3BP,0.0,0.0,0.0,1.0,0.0,0.0
ITGB5,0.0,1.0,1.0,0.0,0.0,0.0
ITGB6,0.0,1.0,0.0,1.0,0.0,0.0
ITGB8,1.0,0.0,0.0,1.0,0.0,0.0
ITIH4,0.0,1.0,1.0,0.0,0.0,0.0
ITK,1.0,0.0,0.0,0.0,0.0,0.0
ITLN1,0.0,0.0,0.0,0.0,0.0,1.0
ITM2B,0.0,1.0,0.0,0.0,0.0,0.0
ITPK1,0.0,1.0,1.0,1.0,0.0,0.0
ITPKA,1.0,0.0,0.0,0.0,0.0,0.0
ITPKB,1.0,0.0,0.0,0.0,0.0,0.0
ITPKC,0.0,1.0,0.0,0.0,0.0,0.0
ITPR1,0.0,1.0,0.0,0.0,0.0,0.0
ITPR3,1.0,0.0,0.0,1.0,0.0,1.0
ITPRIP,0.0,1.0,0.0,0.0,0.0,0.0
IYD,0.0,1.0,0.0,0.0,0.0,0.0
JADE2,0.0,0.0,0.0,1.0,0.0,0.0
JAG1,0.0,1.0,0.0,1.0,0.0,0.0
JAK1,0.0,1.0,0.0,0.0,0.0,0.0
JAK2,0.0,1.0,0.0,0.0,0.0,1.0
JAM2,0.0,0.0,0.0,0.0,0.0,1.0
JARID2,0.0,1.0,0.0,1.0,0.0,0.0
JAZF1,1.0,1.0,0.0,1.0,0.0,1.0
JCAD,0.0,1.0,1.0,0.0,0.0,0.0
JCHAIN,0.0,0.0,0.0,1.0,0.0,0.0
JHY,0.0,1.0,1.0,1.0,0.0,0.0
JMJD1C,1.0,1.0,0.0,1.0,0.0,0.0
JMJD7,0.0,0.0,0.0,1.0,0.0,0.0
JMJD7-PLA2G4B,0.0,0.0,0.0,1.0,0.0,0.0
JMY,0.0,0.0,0.0,1.0,0.0,0.0
JPH1,0.0,1.0,0.0,1.0,0.0,0.0
JPH2,0.0,1.0,0.0,1.0,0.0,0.0
JPH3,0.0,1.0,0.0,0.0,0.0,0.0
JUND,0.0,0.0,0.0,1.0,0.0,0.0
JUP,0.0,1.0,0.0,0.0,0.0,0.0
KALRN,0.0,1.0,1.0,0.0,0.0,0.0
KANK2,0.0,1.0,1.0,0.0,0.0,0.0
KANSL1,0.0,1.0,0.0,0.0,0.0,0.0
KAT2B,0.0,1.0,0.0,0.0,0.0,0.0
KAT6A,0.0,1.0,0.0,0.0,0.0,0.0
KAT6B,0.0,1.0,0.0,0.0,0.0,0.0
KATNAL1,0.0,1.0,0.0,0.0,0.0,0.0
