symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
ZNF420	0.2201629645991983	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.724302718217774	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.14878099604084194	0	0	No data	No data	0	-1	-1
CD1A	0.09134752047404666	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7512986743961965	No data	No data	No data	1	0	0	0	1	No data	No data	0.9780162533861221	No data	0	No data	No data	0	1	0.5
NAMPT	0.054911781906470974	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.3730719724949449	0.023087122872392174	No data	0.5	0	1	1	1	1	0.7861499999999999	1	-0.743384038341321	-0.2469166240426829	0	No data	No data	0	-1	-1
ORM1	0.0042501683288740716	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03495602086266821	No data	No data	No data	0	1	0	0	1	0	No data	0.4417586997291103	-0.8648437848972895	0	No data	No data	-0.7512450000000002	1	0
PSMA7	0.019962044223077267	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16418023483513408	No data	No data	1	0	0	1	1	0	0.9395150000000001	No data	-0.8559074807251511	No data	-1	No data	No data	-0.6068549999999998	0.5	-1
BAZ1A	0.2572943085565372	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4232296004205904	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.3637549999999997	No data	-0.9152948530943946	-0.20772304206456066	0	No data	No data	0	0.5	-1
TAC3	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	1	1	1	0	0	No data	0.334236299229006	-0.1838710891001466	0	No data	No data	No data	1	0
ERF	0.19660070142069672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.646786450671959	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8448900000000001	No data	-0.8096478433006876	-0.8638835388092192	0	No data	No data	0	-1	-1
CLC	0.008685126585090493	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07143186871936548	No data	No data	No data	0	0	0	0	0	No data	No data	0.787038966451344	No data	0	No data	No data	0	1	0
GSK3B	0.27231505430567116	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4063426338202676	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8318990557166537	No data	No data	1	0	0	1	1	1	0.9523800000000001	1	-0.711294019587414	-0.926888883772421	0	-1	No data	-0.41071500000000005	-1	-1
