symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
TEKT5	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.15463999999999983	No data	0.7339028964367578	No data	0	No data	No data	0	1	1
SRGN	0.015522353896757478	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12766546749844043	No data	No data	No data	0	1	0	0	0	0	No data	-0.18180871014794753	0	0	No data	No data	No data	1	-1
VHL	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	1	1	0	No data	1	0.021046051260679377	-0.9270499430790902	-1	-1	-1	0	-1	-1
REG3G	0.03506573661248451	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.28840237038695304	No data	0	1	0	0	0	No data	No data	0.8071473223588248	-0.7637320973735773	0	No data	No data	-0.6285725	1	0.5
TNN	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	1	0	0	0	0.03387000000000029	No data	0.1665972077516149	-0.8104444686380063	0	No data	No data	0	0.5	0.5
FAM168B	0.002771848910135263	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02279740491043579	No data	No data	No data	1	0	0	0	0	0.9230750000000001	No data	0.2216086684725984	No data	0	No data	No data	-0.1538450000000001	-1	-1
REG1B	0.03635926610388096	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04255515583281348	No data	0.28840237038695304	No data	0	1	0	0	0	0	No data	0.6916024171702437	-0.8835120677983599	0	No data	No data	-0.668675	1	0
TRPV4	0.018712122751191152	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1539001052809424	No data	No data	1	1	0	1	1	0	0.76464	1	0.18160033340279225	-0.9096654251933364	0	No data	No data	0	0.5	0
TACSTD2	0.00813075680306344	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06687238773727831	No data	No data	1	1	0	0	0	0	0	No data	0.635861637841217	0	0	No data	No data	0	0.5	0
CHD7	0.0044349582562164215	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	No data	0	0	0	0	0	0.7430750000000004	No data	-0.9915607418212128	-0.9847447786028148	0	No data	No data	0	0.5	0
